#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 12 02 12 30 114  2.8  4.1 99.00 99.00 99.00 999 1018.5 999.0  13.5 999.0 99.0 99.00 
2021 12 02 12 40  99  2.4  3.9  2.01 16.00  9.73 296 1018.5 999.0  13.5 999.0 99.0 99.00 
2021 12 02 12 50  90  2.4  3.7 99.00 99.00 99.00 999 1018.5 999.0  13.5 999.0 99.0 99.00 
2021 12 02 13 00  91  2.1  3.6 99.00 99.00 99.00 999 1018.5 999.0  13.5 999.0 99.0 99.00 
2021 12 02 13 10  87  1.7  2.6 99.00 99.00 99.00 999 1018.5 999.0  13.5 999.0 99.0 99.00 
2021 12 02 13 20  95  1.8  2.9 99.00 99.00 99.00 999 1018.5 999.0  13.5 999.0 99.0 99.00 
2021 12 02 13 30 105  2.6  3.9 99.00 99.00 99.00 999 1018.5 999.0  13.5 999.0 99.0 99.00 
2021 12 02 13 40 104  2.9  4.4  1.77 16.00  9.09 304 1018.6 999.0  13.5 999.0 99.0 99.00 
2021 12 02 13 50 114  2.8  4.2 99.00 99.00 99.00 999 1018.7 999.0  13.5 999.0 99.0 99.00 
2021 12 02 14 00 119  3.2  4.6 99.00 99.00 99.00 999 1018.7 999.0  13.5 999.0 99.0 99.00 
2021 12 02 14 10 124  2.9  4.3 99.00 99.00 99.00 999 1018.8 999.0  13.5 999.0 99.0 99.00 
2021 12 02 14 20 125  2.5  3.9 99.00 99.00 99.00 999 1019.0 999.0  13.5 999.0 99.0 99.00 
2021 12 02 14 30 131  2.9  4.7 99.00 99.00 99.00 999 1019.0 999.0  13.5 999.0 99.0 99.00 
2021 12 02 14 40 123  3.0  4.6  1.93 16.00  9.75 296 1019.1 999.0  13.5 999.0 99.0 99.00 
2021 12 02 14 50 115  2.8  4.3 99.00 99.00 99.00 999 1019.1 999.0  13.5 999.0 99.0 99.00 
2021 12 02 15 00 118  2.4  3.9 99.00 99.00 99.00 999 1019.1 999.0  13.5 999.0 99.0 99.00 
2021 12 02 15 10 126  2.4  4.4 99.00 99.00 99.00 999 1019.2 999.0  13.5 999.0 99.0 99.00 
2021 12 02 15 20 124  2.3  3.6 99.00 99.00 99.00 999 1019.2 999.0  13.5 999.0 99.0 99.00 
2021 12 02 15 30 119  2.1  3.3 99.00 99.00 99.00 999 1019.4 999.0  13.5 999.0 99.0 99.00 
2021 12 02 15 40 118  1.8  3.2  1.84 14.81  9.46 295 1019.6 999.0  13.5 999.0 99.0 99.00 
2021 12 02 15 50  96  1.6  2.6 99.00 99.00 99.00 999 1019.7 999.0  13.5 999.0 99.0 99.00 
2021 12 02 16 00 102  1.5  2.5 99.00 99.00 99.00 999 1019.7 999.0  13.5 999.0 99.0 99.00 
2021 12 02 16 10 105  1.5  2.8 99.00 99.00 99.00 999 1019.8 999.0  13.5 999.0 99.0 99.00 
2021 12 02 16 20  94  1.7  2.7 99.00 99.00 99.00 999 1019.9 999.0  13.5 999.0 99.0 99.00 
2021 12 02 16 30  97  1.8  3.0 99.00 99.00 99.00 999 1020.0 999.0  13.5 999.0 99.0 99.00 
2021 12 02 16 40 112  2.2  3.5  1.89 14.81  9.34 295 1020.0 999.0  13.5 999.0 99.0 99.00 
2021 12 02 16 50 123  2.9  4.5 99.00 99.00 99.00 999 1020.2 999.0  13.5 999.0 99.0 99.00 
2021 12 02 17 00 120  3.4  4.9 99.00 99.00 99.00 999 1020.3 999.0  13.5 999.0 99.0 99.00 
2021 12 02 17 10 123  3.7  5.3 99.00 99.00 99.00 999 1020.3 999.0  13.5 999.0 99.0 99.00 
2021 12 02 17 20 118  3.8  5.2 99.00 99.00 99.00 999 1020.3 999.0  13.5 999.0 99.0 99.00 
2021 12 02 17 30 114  3.6  5.2 99.00 99.00 99.00 999 1020.3 999.0  13.5 999.0 99.0 99.00 
2021 12 02 17 40 109  3.3  4.8  1.85 14.81  9.00 302 1020.5 999.0  13.5 999.0 99.0 99.00 
2021 12 02 17 50 106  2.9  4.4 99.00 99.00 99.00 999 1020.6 999.0  13.5 999.0 99.0 99.00 
2021 12 02 18 00 115  3.1  4.6 99.00 99.00 99.00 999 1020.6 999.0  13.6 999.0 99.0 99.00 
2021 12 02 18 10 110  3.7  5.3 99.00 99.00 99.00 999 1020.6 999.0  13.6 999.0 99.0 99.00 
2021 12 02 18 20 114  3.6  5.0 99.00 99.00 99.00 999 1020.7 999.0  13.6 999.0 99.0 99.00 
2021 12 02 18 30 122  2.7  4.4 99.00 99.00 99.00 999 1020.5 999.0  13.6 999.0 99.0 99.00 
2021 12 02 18 40 131  2.3  3.5  1.79 12.90  8.54 286 1020.5 999.0  13.6 999.0 99.0 99.00 
2021 12 02 18 50 135  2.4  3.8 99.00 99.00 99.00 999 1020.5 999.0  13.6 999.0 99.0 99.00 
2021 12 02 19 00 137  2.6  3.8 99.00 99.00 99.00 999 1020.5 999.0  13.6 999.0 99.0 99.00 
2021 12 02 19 10 136  2.2  3.7 99.00 99.00 99.00 999 1020.5 999.0  13.7 999.0 99.0 99.00 
2021 12 02 19 20 141  2.4  3.8 99.00 99.00 99.00 999 1020.3 999.0  13.7 999.0 99.0 99.00 
2021 12 02 19 30 161  3.4  4.8 99.00 99.00 99.00 999 1020.1 999.0  13.7 999.0 99.0 99.00 
2021 12 02 19 40 165  3.6  4.7  1.95 14.81  9.06 281 1020.1 999.0  13.7 999.0 99.0 99.00 
2021 12 02 19 50 166  3.8  5.0 99.00 99.00 99.00 999 1020.0 999.0  13.7 999.0 99.0 99.00 
2021 12 02 20 00 171  3.9  5.0 99.00 99.00 99.00 999 1019.8 999.0  13.7 999.0 99.0 99.00 
2021 12 02 20 10 174  4.3  5.5 99.00 99.00 99.00 999 1019.8 999.0  13.8 999.0 99.0 99.00 
2021 12 02 20 20 177  4.5  5.8 99.00 99.00 99.00 999 1019.7 999.0  13.8 999.0 99.0 99.00 
2021 12 02 20 30 175  4.6  6.0 99.00 99.00 99.00 999 1019.5 999.0  13.8 999.0 99.0 99.00 
2021 12 02 20 40 173  4.7  6.3  1.94 10.81  8.18 287 1019.4 999.0  13.8 999.0 99.0 99.00 
2021 12 02 20 50 173  4.5  5.6 99.00 99.00 99.00 999 1019.3 999.0  13.7 999.0 99.0 99.00 
2021 12 02 21 00 169  4.5  5.9 99.00 99.00 99.00 999 1019.2 999.0  13.7 999.0 99.0 99.00 
2021 12 02 21 10 174  4.7  5.9 99.00 99.00 99.00 999 1019.1 999.0  13.8 999.0 99.0 99.00 
2021 12 02 21 20 175  5.2  6.5 99.00 99.00 99.00 999 1019.1 999.0  13.7 999.0 99.0 99.00 
2021 12 02 21 30 171  5.1  6.5 99.00 99.00 99.00 999 1019.0 999.0  13.7 999.0 99.0 99.00 
2021 12 02 21 40 169  4.7  5.9  1.79 12.90  8.24 285 1018.9 999.0  13.7 999.0 99.0 99.00 
2021 12 02 21 50 176  4.3  5.7 99.00 99.00 99.00 999 1018.8 999.0  13.7 999.0 99.0 99.00 
2021 12 02 22 00 173  4.3  5.5 99.00 99.00 99.00 999 1018.7 999.0  13.7 999.0 99.0 99.00 
2021 12 02 22 10 174  4.3  5.8 99.00 99.00 99.00 999 1018.7 999.0  13.7 999.0 99.0 99.00 
2021 12 02 22 20 178  4.4  5.6 99.00 99.00 99.00 999 1018.7 999.0  13.7 999.0 99.0 99.00 
2021 12 02 22 30 187  4.1  5.0 99.00 99.00 99.00 999 1018.7 999.0  13.7 999.0 99.0 99.00 
2021 12 02 22 40 183  4.3  5.4  1.94 13.79  8.06 300 1018.5 999.0  13.7 999.0 99.0 99.00 
2021 12 02 22 50 187  4.1  5.2 99.00 99.00 99.00 999 1018.6 999.0  13.7 999.0 99.0 99.00 
2021 12 02 23 00 184  3.9  5.2 99.00 99.00 99.00 999 1018.6 999.0  13.7 999.0 99.0 99.00 
2021 12 02 23 10 195  3.7  4.9 99.00 99.00 99.00 999 1018.6 999.0  13.7 999.0 99.0 99.00 
2021 12 02 23 20 187  3.3  4.8 99.00 99.00 99.00 999 1018.5 999.0  13.7 999.0 99.0 99.00 
2021 12 02 23 30 187  3.2  4.7 99.00 99.00 99.00 999 1018.5 999.0  13.7 999.0 99.0 99.00 
2021 12 02 23 40 198  3.0  4.7  1.97 13.79  7.85 291 1018.6 999.0  13.7 999.0 99.0 99.00 
2021 12 02 23 50 198  2.4  4.0 99.00 99.00 99.00 999 1018.6 999.0  13.7 999.0 99.0 99.00 
2021 12 03 00 00 205  2.5  4.0 99.00 99.00 99.00 999 1018.7 999.0  13.7 999.0 99.0 99.00 
2021 12 03 00 10 197  3.0  4.2 99.00 99.00 99.00 999 1018.7 999.0  13.7 999.0 99.0 99.00 
2021 12 03 00 20 210  2.1  3.2 99.00 99.00 99.00 999 1018.8 999.0  13.7 999.0 99.0 99.00 
2021 12 03 00 30 212  1.8  3.3 99.00 99.00 99.00 999 1018.8 999.0  13.7 999.0 99.0 99.00 
2021 12 03 00 40 201  2.1  3.4  2.07 13.79  7.70 290 1018.8 999.0  13.7 999.0 99.0 99.00 
2021 12 03 00 50 186  1.3  3.5 99.00 99.00 99.00 999 1018.9 999.0  13.7 999.0 99.0 99.00 
2021 12 03 01 00 200  1.7  3.2 99.00 99.00 99.00 999 1019.0 999.0  13.7 999.0 99.0 99.00 
2021 12 03 01 10 214  1.9  3.5 99.00 99.00 99.00 999 1019.1 999.0  13.7 999.0 99.0 99.00 
2021 12 03 01 20 227  0.6  2.4 99.00 99.00 99.00 999 1019.3 999.0  13.7 999.0 99.0 99.00 
2021 12 03 01 30 260  1.6  3.1 99.00 99.00 99.00 999 1019.4 999.0  13.7 999.0 99.0 99.00 
2021 12 03 01 40 237  1.0  2.9  2.01 13.79  7.40 297 1019.4 999.0  13.7 999.0 99.0 99.00 
2021 12 03 01 50 239  0.6  2.2 99.00 99.00 99.00 999 1019.5 999.0  13.7 999.0 99.0 99.00 
2021 12 03 02 00 241  1.1  2.4 99.00 99.00 99.00 999 1019.5 999.0  13.6 999.0 99.0 99.00 
2021 12 03 02 10 209  2.0  3.7 99.00 99.00 99.00 999 1019.6 999.0  13.6 999.0 99.0 99.00 
2021 12 03 02 20 222  0.7  2.5 99.00 99.00 99.00 999 1019.6 999.0  13.6 999.0 99.0 99.00 
2021 12 03 02 30 214  1.2  2.7 99.00 99.00 99.00 999 1019.7 999.0  13.7 999.0 99.0 99.00 
2021 12 03 02 40 184  2.1  3.5  2.37 13.79  8.50 295 1019.8 999.0  13.7 999.0 99.0 99.00 
2021 12 03 02 50 161  2.0  4.0 99.00 99.00 99.00 999 1020.0 999.0  13.7 999.0 99.0 99.00 
2021 12 03 03 00 167  1.7  3.2 99.00 99.00 99.00 999 1020.0 999.0  13.7 999.0 99.0 99.00 
2021 12 03 03 10 180  1.0  3.0 99.00 99.00 99.00 999 1019.9 999.0  13.7 999.0 99.0 99.00 
2021 12 03 03 20 191  0.6  1.9 99.00 99.00 99.00 999 1020.0 999.0  13.7 999.0 99.0 99.00 
2021 12 03 03 30 235  0.7  2.0 99.00 99.00 99.00 999 1020.3 999.0  13.7 999.0 99.0 99.00 
2021 12 03 03 40 231  1.0  1.9  2.20 13.79  8.11 290 1020.4 999.0  13.7 999.0 99.0 99.00 
2021 12 03 03 50 208  1.3  3.4 99.00 99.00 99.00 999 1020.2 999.0  13.7 999.0 99.0 99.00 
2021 12 03 04 00 163  1.6  3.7 99.00 99.00 99.00 999 1020.2 999.0  13.7 999.0 99.0 99.00 
2021 12 03 04 10 165  1.9  3.9 99.00 99.00 99.00 999 1020.2 999.0  13.7 999.0 99.0 99.00 
2021 12 03 04 20 148  1.3  2.9 99.00 99.00 99.00 999 1020.1 999.0  13.7 999.0 99.0 99.00 
2021 12 03 04 30 124  2.0  5.1 99.00 99.00 99.00 999 1020.0 999.0  13.7 999.0 99.0 99.00 
2021 12 03 04 40 172  2.3  4.4  2.19 13.79  8.35 292 1020.0 999.0  13.7 999.0 99.0 99.00 
2021 12 03 04 50 163  2.4  5.4 99.00 99.00 99.00 999 1019.9 999.0  13.7 999.0 99.0 99.00 
2021 12 03 05 00 166  2.7  4.4 99.00 99.00 99.00 999 1019.9 999.0  13.7 999.0 99.0 99.00 
2021 12 03 05 10 162  2.8  4.5 99.00 99.00 99.00 999 1020.1 999.0  13.7 999.0 99.0 99.00 
2021 12 03 05 20 147  2.7  5.1 99.00 99.00 99.00 999 1020.1 999.0  13.7 999.0 99.0 99.00 
2021 12 03 05 30 151  1.7  3.3 99.00 99.00 99.00 999 1020.1 999.0  13.7 999.0 99.0 99.00 
2021 12 03 05 40 141  2.6  4.9  2.21 12.90  8.59 288 1020.1 999.0  13.7 999.0 99.0 99.00 
2021 12 03 05 50 141  2.3  3.8 99.00 99.00 99.00 999 1020.2 999.0  13.7 999.0 99.0 99.00 
2021 12 03 06 00 165  3.0  4.9 99.00 99.00 99.00 999 1020.2 999.0  13.7 999.0 99.0 99.00 
2021 12 03 06 10 164  2.8  4.4 99.00 99.00 99.00 999 1020.2 999.0  13.7 999.0 99.0 99.00 
2021 12 03 06 20 165  3.2  5.0 99.00 99.00 99.00 999 1020.3 999.0  13.7 999.0 99.0 99.00 
2021 12 03 06 30 149  3.6  5.8 99.00 99.00 99.00 999 1020.3 999.0  13.7 999.0 99.0 99.00 
2021 12 03 06 40 143  2.8  4.6  2.10 13.79  8.47 296 1020.3 999.0  13.6 999.0 99.0 99.00 
2021 12 03 06 50 145  3.1  6.0 99.00 99.00 99.00 999 1020.3 999.0  13.6 999.0 99.0 99.00 
2021 12 03 07 00 148  3.1  5.6 99.00 99.00 99.00 999 1020.3 999.0  13.6 999.0 99.0 99.00 
2021 12 03 07 10 173  2.4  4.5 99.00 99.00 99.00 999 1020.4 999.0  13.6 999.0 99.0 99.00 
2021 12 03 07 20 187  2.2  4.9 99.00 99.00 99.00 999 1020.4 999.0  13.6 999.0 99.0 99.00 
2021 12 03 07 30 180  1.5  3.4 99.00 99.00 99.00 999 1020.4 999.0  13.6 999.0 99.0 99.00 
2021 12 03 07 40 177  2.2  5.0  2.26 12.90  9.17 295 1020.4 999.0  13.5 999.0 99.0 99.00 
2021 12 03 07 50 169  2.1  4.5 99.00 99.00 99.00 999 1020.4 999.0  13.5 999.0 99.0 99.00 
2021 12 03 08 00 164  2.3  4.9 99.00 99.00 99.00 999 1020.5 999.0  13.5 999.0 99.0 99.00 
2021 12 03 08 10 155  1.5  3.1 99.00 99.00 99.00 999 1020.4 999.0  13.5 999.0 99.0 99.00 
2021 12 03 08 20 191  2.0  3.5 99.00 99.00 99.00 999 1020.4 999.0  13.5 999.0 99.0 99.00 
2021 12 03 08 30 178  2.9  4.4 99.00 99.00 99.00 999 1020.4 999.0  13.5 999.0 99.0 99.00 
2021 12 03 08 40 163  1.1  3.7  2.19 12.90  9.08 298 1020.3 999.0  13.5 999.0 99.0 99.00 
2021 12 03 08 50 212  1.0  2.4 99.00 99.00 99.00 999 1020.3 999.0  13.5 999.0 99.0 99.00 
2021 12 03 09 00 169  1.8  4.1 99.00 99.00 99.00 999 1020.3 999.0  13.5 999.0 99.0 99.00 
2021 12 03 09 10 191  1.5  2.4 99.00 99.00 99.00 999 1020.3 999.0  13.5 999.0 99.0 99.00 
2021 12 03 09 20 223  1.4  2.8 99.00 99.00 99.00 999 1020.3 999.0  13.5 999.0 99.0 99.00 
2021 12 03 09 30 172  2.2  4.6 99.00 99.00 99.00 999 1020.4 999.0  13.5 999.0 99.0 99.00 
2021 12 03 09 40 141  2.6  4.5  2.11 13.79  8.90 297 1020.3 999.0  13.5 999.0 99.0 99.00 
2021 12 03 09 50 136  1.0  2.7 99.00 99.00 99.00 999 1020.3 999.0  13.5 999.0 99.0 99.00 
2021 12 03 10 00  99  1.0  2.3 99.00 99.00 99.00 999 1020.4 999.0  13.5 999.0 99.0 99.00 
2021 12 03 10 10 150  1.0  3.2 99.00 99.00 99.00 999 1020.4 999.0  13.5 999.0 99.0 99.00 
2021 12 03 10 20 198  2.8  4.1 99.00 99.00 99.00 999 1020.2 999.0  13.5 999.0 99.0 99.00 
2021 12 03 10 30 199  1.8  4.2 99.00 99.00 99.00 999 1020.3 999.0  13.5 999.0 99.0 99.00 
2021 12 03 10 40 196  1.4  2.3  2.07 14.81  8.89 293 1020.2 999.0  13.5 999.0 99.0 99.00 
2021 12 03 10 50 181  1.3  3.7 99.00 99.00 99.00 999 1020.1 999.0  13.5 999.0 99.0 99.00 
2021 12 03 11 00 146  2.7  5.0 99.00 99.00 99.00 999 1019.9 999.0  13.5 999.0 99.0 99.00 
2021 12 03 11 10 165  2.2  4.2 99.00 99.00 99.00 999 1019.9 999.0  13.5 999.0 99.0 99.00 
2021 12 03 11 20 165  2.9  4.4 99.00 99.00 99.00 999 1020.0 999.0  13.5 999.0 99.0 99.00 
2021 12 03 11 30 186  1.7  4.4 99.00 99.00 99.00 999 1019.9 999.0  13.5 999.0 99.0 99.00 
2021 12 03 11 40 159  1.8  3.2  1.94 13.79  8.59 285 1019.9 999.0  13.5 999.0 99.0 99.00 
2021 12 03 11 50 183  2.8  4.4 99.00 99.00 99.00 999 1020.0 999.0  13.5 999.0 99.0 99.00 
2021 12 03 12 00 171  3.0  5.1 99.00 99.00 99.00 999 1020.0 999.0  13.5 999.0 99.0 99.00 
2021 12 03 12 10 191  1.8  4.0 99.00 99.00 99.00 999 1020.1 999.0  13.5 999.0 99.0 99.00 
2021 12 03 12 20 214  1.6  2.5 99.00 99.00 99.00 999 1020.1 999.0  13.5 999.0 99.0 99.00 
2021 12 03 12 30 179  1.7  3.7 99.00 99.00 99.00 999 1020.1 999.0  13.5 999.0 99.0 99.00 
2021 12 03 12 40 174  1.6  2.9  2.06 13.79  8.72 304 1020.1 999.0  13.5 999.0 99.0 99.00 
2021 12 03 12 50 175  2.4  4.6 99.00 99.00 99.00 999 1020.1 999.0  13.5 999.0 99.0 99.00 
2021 12 03 13 00 165  1.3  3.3 99.00 99.00 99.00 999 1020.0 999.0  13.5 999.0 99.0 99.00 
2021 12 03 13 10 190  2.0  4.4 99.00 99.00 99.00 999 1020.0 999.0  13.5 999.0 99.0 99.00 
2021 12 03 13 20 179  1.0  2.8 99.00 99.00 99.00 999 1020.0 999.0  13.5 999.0 99.0 99.00 
2021 12 03 13 30 160  1.8  4.9 99.00 99.00 99.00 999 1019.9 999.0  13.5 999.0 99.0 99.00 
2021 12 03 13 40 197  2.4  4.8  1.92 12.90  8.51 295 1019.9 999.0  13.5 999.0 99.0 99.00 
2021 12 03 13 50 185  2.0  4.1 99.00 99.00 99.00 999 1019.9 999.0  13.5 999.0 99.0 99.00 
2021 12 03 14 00 144  2.3  5.2 99.00 99.00 99.00 999 1020.0 999.0  13.5 999.0 99.0 99.00 
2021 12 03 14 10 137  1.8  3.0 99.00 99.00 99.00 999 1020.0 999.0  13.5 999.0 99.0 99.00 
2021 12 03 14 20 139  2.5  4.5 99.00 99.00 99.00 999 1020.0 999.0  13.5 999.0 99.0 99.00 
2021 12 03 14 30 179  2.1  4.9 99.00 99.00 99.00 999 1020.1 999.0  13.5 999.0 99.0 99.00 
2021 12 03 14 40 172  2.8  4.8  1.93 13.79  8.23 301 1020.2 999.0  13.5 999.0 99.0 99.00 
2021 12 03 14 50 119  2.3  4.5 99.00 99.00 99.00 999 1020.2 999.0  13.4 999.0 99.0 99.00 
2021 12 03 15 00 143  2.4  4.8 99.00 99.00 99.00 999 1020.2 999.0  13.4 999.0 99.0 99.00 
2021 12 03 15 10 150  2.9  6.0 99.00 99.00 99.00 999 1020.2 999.0  13.4 999.0 99.0 99.00 
2021 12 03 15 20 162  2.9  5.1 99.00 99.00 99.00 999 1020.1 999.0  13.4 999.0 99.0 99.00 
2021 12 03 15 30 151  3.8  5.7 99.00 99.00 99.00 999 1020.2 999.0  13.4 999.0 99.0 99.00 
2021 12 03 15 40 154  2.6  4.6  1.73 13.79  8.24 287 1020.2 999.0  13.4 999.0 99.0 99.00 
2021 12 03 15 50 154  2.8  4.6 99.00 99.00 99.00 999 1020.4 999.0  13.4 999.0 99.0 99.00 
2021 12 03 16 00 161  2.4  4.6 99.00 99.00 99.00 999 1020.5 999.0  13.4 999.0 99.0 99.00 
2021 12 03 16 10 164  2.4  4.9 99.00 99.00 99.00 999 1020.7 999.0  13.4 999.0 99.0 99.00 
2021 12 03 16 20 173  1.0  4.0 99.00 99.00 99.00 999 1020.7 999.0  13.4 999.0 99.0 99.00 
2021 12 03 16 30 175  3.2  5.3 99.00 99.00 99.00 999 1020.8 999.0  13.4 999.0 99.0 99.00 
2021 12 03 16 40 158  2.2  3.9  1.59 12.12  7.57 287 1020.7 999.0  13.4 999.0 99.0 99.00 
2021 12 03 16 50 146  3.0  5.6 99.00 99.00 99.00 999 1020.7 999.0  13.4 999.0 99.0 99.00 
2021 12 03 17 00 172  3.1  4.4 99.00 99.00 99.00 999 1020.8 999.0  13.4 999.0 99.0 99.00 
2021 12 03 17 10 168  3.4  5.5 99.00 99.00 99.00 999 1020.7 999.0  13.4 999.0 99.0 99.00 
2021 12 03 17 20 159  3.6  5.0 99.00 99.00 99.00 999 1020.7 999.0  13.4 999.0 99.0 99.00 
2021 12 03 17 30 157  3.5  4.9 99.00 99.00 99.00 999 1020.6 999.0  13.4 999.0 99.0 99.00 
2021 12 03 17 40 161  4.8  6.9  1.68 12.90  7.91 300 1020.7 999.0  13.4 999.0 99.0 99.00 
2021 12 03 17 50 158  3.8  5.6 99.00 99.00 99.00 999 1020.9 999.0  13.4 999.0 99.0 99.00 
2021 12 03 18 00 155  3.8  5.5 99.00 99.00 99.00 999 1021.0 999.0  13.4 999.0 99.0 99.00 
2021 12 03 18 10 163  3.0  4.4 99.00 99.00 99.00 999 1021.1 999.0  13.4 999.0 99.0 99.00 
2021 12 03 18 20 142  2.4  4.3 99.00 99.00 99.00 999 1021.2 999.0  13.4 999.0 99.0 99.00 
2021 12 03 18 30 150  2.6  4.6 99.00 99.00 99.00 999 1021.1 999.0  13.4 999.0 99.0 99.00 
2021 12 03 18 40 156  2.4  3.8  1.73 13.79  8.19 295 1021.0 999.0  13.4 999.0 99.0 99.00 
2021 12 03 18 50 157  3.8  5.2 99.00 99.00 99.00 999 1021.0 999.0  13.4 999.0 99.0 99.00 
2021 12 03 19 00 169  3.5  5.8 99.00 99.00 99.00 999 1020.9 999.0  13.4 999.0 99.0 99.00 
2021 12 03 19 10 168  2.6  4.1 99.00 99.00 99.00 999 1020.8 999.0  13.4 999.0 99.0 99.00 
2021 12 03 19 20 174  2.2  3.5 99.00 99.00 99.00 999 1020.8 999.0  13.4 999.0 99.0 99.00 
2021 12 03 19 30 152  2.2  3.4 99.00 99.00 99.00 999 1020.7 999.0  13.4 999.0 99.0 99.00 
2021 12 03 19 40 151  3.1  4.9  1.59 11.43  8.04 295 1020.5 999.0  13.4 999.0 99.0 99.00 
2021 12 03 19 50 154  3.4  5.3 99.00 99.00 99.00 999 1020.4 999.0  13.4 999.0 99.0 99.00 
2021 12 03 20 00 154  3.1  4.8 99.00 99.00 99.00 999 1020.3 999.0  13.4 999.0 99.0 99.00 
2021 12 03 20 10 152  2.4  3.6 99.00 99.00 99.00 999 1020.3 999.0  13.4 999.0 99.0 99.00 
2021 12 03 20 20 137  2.1  3.1 99.00 99.00 99.00 999 1020.3 999.0  13.4 999.0 99.0 99.00 
2021 12 03 20 30 134  1.8  3.0 99.00 99.00 99.00 999 1020.2 999.0  13.4 999.0 99.0 99.00 
2021 12 03 20 40 141  2.1  3.8  1.60 13.79  8.01 276 1020.1 999.0  13.4 999.0 99.0 99.00 
2021 12 03 20 50 145  2.0  3.5 99.00 99.00 99.00 999 1020.0 999.0  13.4 999.0 99.0 99.00 
2021 12 03 21 00 142  1.4  2.5 99.00 99.00 99.00 999 1019.8 999.0  13.4 999.0 99.0 99.00 
2021 12 03 21 10 116  1.0  3.3 99.00 99.00 99.00 999 1019.6 999.0  13.4 999.0 99.0 99.00 
2021 12 03 21 20 188  1.0  2.3 99.00 99.00 99.00 999 1019.6 999.0  13.4 999.0 99.0 99.00 
2021 12 03 21 30 156  1.1  3.4 99.00 99.00 99.00 999 1019.5 999.0  13.4 999.0 99.0 99.00 
2021 12 03 21 40 132  1.8  3.0  1.62 12.90  8.13 290 1019.4 999.0  13.4 999.0 99.0 99.00 
2021 12 03 21 50 140  1.9  4.2 99.00 99.00 99.00 999 1019.4 999.0  13.4 999.0 99.0 99.00 
2021 12 03 22 00 139  2.2  3.5 99.00 99.00 99.00 999 1019.3 999.0  13.4 999.0 99.0 99.00 
2021 12 03 22 10 152  2.0  3.7 99.00 99.00 99.00 999 1019.4 999.0  13.4 999.0 99.0 99.00 
2021 12 03 22 20 139  1.8  3.0 99.00 99.00 99.00 999 1019.4 999.0  13.5 999.0 99.0 99.00 
2021 12 03 22 30 141  2.3  3.5 99.00 99.00 99.00 999 1019.4 999.0  13.5 999.0 99.0 99.00 
2021 12 03 22 40 139  2.1  3.3  1.58 11.43  8.03 294 1019.2 999.0  13.5 999.0 99.0 99.00 
2021 12 03 22 50 144  1.3  2.8 99.00 99.00 99.00 999 1019.3 999.0  13.5 999.0 99.0 99.00 
2021 12 03 23 00 171  0.9  2.9 99.00 99.00 99.00 999 1019.4 999.0  13.5 999.0 99.0 99.00 
2021 12 03 23 10 138  0.4  1.5 99.00 99.00 99.00 999 1019.5 999.0  13.5 999.0 99.0 99.00 
2021 12 03 23 20 150  0.7  2.2 99.00 99.00 99.00 999 1019.5 999.0  13.5 999.0 99.0 99.00 
2021 12 03 23 30 163  1.9  3.6 99.00 99.00 99.00 999 1019.5 999.0  13.5 999.0 99.0 99.00 
2021 12 03 23 40 176  1.3  3.2  1.73 12.90  8.62 289 1019.6 999.0  13.5 999.0 99.0 99.00 
2021 12 03 23 50 288  0.5  1.5 99.00 99.00 99.00 999 1019.6 999.0  13.5 999.0 99.0 99.00 
2021 12 04 00 00 201  0.5  1.3 99.00 99.00 99.00 999 1019.6 999.0  13.5 999.0 99.0 99.00 
2021 12 04 00 10 178  1.5  3.9 99.00 99.00 99.00 999 1019.5 999.0  13.5 999.0 99.0 99.00 
2021 12 04 00 20  97  1.0  3.0 99.00 99.00 99.00 999 1019.5 999.0  13.5 999.0 99.0 99.00 
2021 12 04 00 30 151  1.2  2.9 99.00 99.00 99.00 999 1019.5 999.0  13.5 999.0 99.0 99.00 
2021 12 04 00 40 169  1.1  3.4  1.65 12.12  8.40 285 1019.5 999.0  13.5 999.0 99.0 99.00 
2021 12 04 00 50 174  2.2  4.1 99.00 99.00 99.00 999 1019.5 999.0  13.5 999.0 99.0 99.00 
2021 12 04 01 00 188  1.0  3.4 99.00 99.00 99.00 999 1019.5 999.0  13.5 999.0 99.0 99.00 
2021 12 04 01 10 149  1.7  3.8 99.00 99.00 99.00 999 1019.5 999.0  13.5 999.0 99.0 99.00 
2021 12 04 01 20 163  2.4  3.7 99.00 99.00 99.00 999 1019.6 999.0  13.5 999.0 99.0 99.00 
2021 12 04 01 30 181  1.9  5.0 99.00 99.00 99.00 999 1019.6 999.0  13.5 999.0 99.0 99.00 
2021 12 04 01 40 196  2.4  3.9  1.57 13.79  8.45 295 1019.7 999.0  13.5 999.0 99.0 99.00 
2021 12 04 01 50 161  1.9  3.3 99.00 99.00 99.00 999 1019.8 999.0  13.4 999.0 99.0 99.00 
2021 12 04 02 00 143  1.7  3.3 99.00 99.00 99.00 999 1019.8 999.0  13.4 999.0 99.0 99.00 
2021 12 04 02 10 170  2.0  3.8 99.00 99.00 99.00 999 1019.7 999.0  13.4 999.0 99.0 99.00 
