#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2022 02 13 08 50 148  1.4  2.0 99.00 99.00 99.00 999 1022.3 999.0  13.1 999.0 99.0 99.00 
2022 02 13 09 00 150  1.7  2.3 99.00 99.00 99.00 999 1022.2 999.0  13.1 999.0 99.0 99.00 
2022 02 13 09 10 173  1.4  2.1 99.00 99.00 99.00 999 1022.3 999.0  13.1 999.0 99.0 99.00 
2022 02 13 09 20 149  1.3  2.0 99.00 99.00 99.00 999 1022.2 999.0  13.1 999.0 99.0 99.00 
2022 02 13 09 30 135  1.4  2.1 99.00 99.00 99.00 999 1022.2 999.0  13.1 999.0 99.0 99.00 
2022 02 13 09 40 152  1.0  1.6  1.01 12.90  8.45 283 1022.2 999.0  13.1 999.0 99.0 99.00 
2022 02 13 09 50 170  1.5  2.0 99.00 99.00 99.00 999 1022.2 999.0  13.1 999.0 99.0 99.00 
2022 02 13 10 00 178  1.4  2.2 99.00 99.00 99.00 999 1022.2 999.0  13.1 999.0 99.0 99.00 
2022 02 13 10 10 195  2.1  2.8 99.00 99.00 99.00 999 1022.3 999.0  13.1 999.0 99.0 99.00 
2022 02 13 10 20 210  2.6  3.3 99.00 99.00 99.00 999 1022.4 999.0  13.1 999.0 99.0 99.00 
2022 02 13 10 30 222  2.4  3.3 99.00 99.00 99.00 999 1022.4 999.0  13.1 999.0 99.0 99.00 
2022 02 13 10 40 205  1.3  2.0  1.04 12.12  8.21 278 1022.3 999.0  13.0 999.0 99.0 99.00 
2022 02 13 10 50 180  1.4  2.1 99.00 99.00 99.00 999 1022.1 999.0  13.0 999.0 99.0 99.00 
2022 02 13 11 00 176  1.1  1.4 99.00 99.00 99.00 999 1022.1 999.0  13.0 999.0 99.0 99.00 
2022 02 13 11 10 177  0.7  1.3 99.00 99.00 99.00 999 1022.2 999.0  13.0 999.0 99.0 99.00 
2022 02 13 11 20 189  0.3  1.0 99.00 99.00 99.00 999 1022.1 999.0  13.0 999.0 99.0 99.00 
2022 02 13 11 30 207  0.2  0.9 99.00 99.00 99.00 999 1022.2 999.0  13.0 999.0 99.0 99.00 
2022 02 13 11 40 210  0.8  1.3  1.02 12.12  8.42 275 1022.2 999.0  13.0 999.0 99.0 99.00 
2022 02 13 11 50 205  1.5  2.2 99.00 99.00 99.00 999 1022.3 999.0  13.0 999.0 99.0 99.00 
2022 02 13 12 00 216  1.7  2.1 99.00 99.00 99.00 999 1022.3 999.0  13.0 999.0 99.0 99.00 
2022 02 13 12 10 215  1.5  2.0 99.00 99.00 99.00 999 1022.3 999.0  13.0 999.0 99.0 99.00 
2022 02 13 12 20 208  1.1  1.9 99.00 99.00 99.00 999 1022.3 999.0  13.0 999.0 99.0 99.00 
2022 02 13 12 30 191  0.7  1.1 99.00 99.00 99.00 999 1022.3 999.0  13.0 999.0 99.0 99.00 
2022 02 13 12 40 153  0.6  1.3  0.98 12.90  7.46 221 1022.3 999.0  13.0 999.0 99.0 99.00 
2022 02 13 12 50 131  0.9  1.4 99.00 99.00 99.00 999 1022.2 999.0  13.0 999.0 99.0 99.00 
2022 02 13 13 00 144  0.8  1.3 99.00 99.00 99.00 999 1022.2 999.0  12.9 999.0 99.0 99.00 
2022 02 13 13 10 135  1.7  3.2 99.00 99.00 99.00 999 1022.4 999.0  12.9 999.0 99.0 99.00 
2022 02 13 13 20 118  2.5  3.7 99.00 99.00 99.00 999 1022.5 999.0  12.9 999.0 99.0 99.00 
2022 02 13 13 30 109  3.2  4.8 99.00 99.00 99.00 999 1022.5 999.0  12.9 999.0 99.0 99.00 
2022 02 13 13 40 109  3.9  5.1  1.01 13.79  7.84 210 1022.5 999.0  12.9 999.0 99.0 99.00 
2022 02 13 13 50 115  4.2  5.0 99.00 99.00 99.00 999 1022.5 999.0  12.8 999.0 99.0 99.00 
2022 02 13 14 00 115  4.2  4.9 99.00 99.00 99.00 999 1022.6 999.0  12.8 999.0 99.0 99.00 
2022 02 13 14 10 121  3.5  4.4 99.00 99.00 99.00 999 1022.6 999.0  12.8 999.0 99.0 99.00 
2022 02 13 14 20 135  2.8  3.6 99.00 99.00 99.00 999 1022.8 999.0  12.8 999.0 99.0 99.00 
2022 02 13 14 30 128  2.2  3.0 99.00 99.00 99.00 999 1022.9 999.0  12.7 999.0 99.0 99.00 
2022 02 13 14 40 134  2.2  3.0  0.90 11.43  7.52 299 1022.9 999.0  12.7 999.0 99.0 99.00 
2022 02 13 14 50 154  2.3  3.0 99.00 99.00 99.00 999 1023.0 999.0  12.7 999.0 99.0 99.00 
2022 02 13 15 00 164  2.3  2.9 99.00 99.00 99.00 999 1023.1 999.0  12.7 999.0 99.0 99.00 
2022 02 13 15 10 160  2.5  3.2 99.00 99.00 99.00 999 1023.1 999.0  12.5 999.0 99.0 99.00 
2022 02 13 15 20 157  2.7  3.4 99.00 99.00 99.00 999 1023.2 999.0  12.6 999.0 99.0 99.00 
2022 02 13 15 30 171  2.7  3.3 99.00 99.00 99.00 999 1023.4 999.0  12.5 999.0 99.0 99.00 
2022 02 13 15 40 173  2.3  2.9  1.15 12.90  9.08 264 1023.4 999.0  12.6 999.0 99.0 99.00 
2022 02 13 15 50 164  2.3  2.9 99.00 99.00 99.00 999 1023.5 999.0  12.6 999.0 99.0 99.00 
2022 02 13 16 00 166  2.3  3.0 99.00 99.00 99.00 999 1023.6 999.0  12.6 999.0 99.0 99.00 
2022 02 13 16 10 174  2.2  2.8 99.00 99.00 99.00 999 1023.8 999.0  12.7 999.0 99.0 99.00 
2022 02 13 16 20 196  2.5  3.3 99.00 99.00 99.00 999 1023.9 999.0  12.7 999.0 99.0 99.00 
2022 02 13 16 30 199  2.5  3.1 99.00 99.00 99.00 999 1024.1 999.0  12.8 999.0 99.0 99.00 
2022 02 13 16 40 216  2.5  3.2  0.98 12.90  8.33 247 1024.1 999.0  12.8 999.0 99.0 99.00 
2022 02 13 16 50 227  2.1  2.8 99.00 99.00 99.00 999 1024.3 999.0  12.8 999.0 99.0 99.00 
2022 02 13 17 00 246  2.0  2.6 99.00 99.00 99.00 999 1024.3 999.0  12.9 999.0 99.0 99.00 
2022 02 13 17 10 241  2.0  2.6 99.00 99.00 99.00 999 1024.3 999.0  12.9 999.0 99.0 99.00 
2022 02 13 17 20 245  1.8  2.5 99.00 99.00 99.00 999 1024.5 999.0  12.9 999.0 99.0 99.00 
2022 02 13 17 30 256  1.9  2.4 99.00 99.00 99.00 999 1024.7 999.0  12.9 999.0 99.0 99.00 
2022 02 13 17 40 272  2.5  3.8  0.97 12.90  8.19 268 1024.9 999.0  12.9 999.0 99.0 99.00 
2022 02 13 17 50 270  3.0  3.8 99.00 99.00 99.00 999 1024.9 999.0  13.0 999.0 99.0 99.00 
2022 02 13 18 00 273  2.8  3.6 99.00 99.00 99.00 999 1024.9 999.0  13.0 999.0 99.0 99.00 
2022 02 13 18 10 281  2.5  3.1 99.00 99.00 99.00 999 1024.9 999.0  13.0 999.0 99.0 99.00 
2022 02 13 18 20 288  2.6  3.4 99.00 99.00 99.00 999 1025.1 999.0  13.0 999.0 99.0 99.00 
2022 02 13 18 30 291  2.0  2.7 99.00 99.00 99.00 999 1025.1 999.0  13.1 999.0 99.0 99.00 
2022 02 13 18 40 300  2.3  3.5  0.95 12.12  7.85 278 1025.2 999.0  13.1 999.0 99.0 99.00 
2022 02 13 18 50 302  2.6  3.5 99.00 99.00 99.00 999 1025.2 999.0  13.1 999.0 99.0 99.00 
2022 02 13 19 00 307  2.2  2.9 99.00 99.00 99.00 999 1025.1 999.0  13.1 999.0 99.0 99.00 
2022 02 13 19 10 302  2.5  3.3 99.00 99.00 99.00 999 1025.2 999.0  13.2 999.0 99.0 99.00 
2022 02 13 19 20 300  2.9  3.8 99.00 99.00 99.00 999 1025.0 999.0  13.2 999.0 99.0 99.00 
2022 02 13 19 30 305  3.1  4.2 99.00 99.00 99.00 999 1025.0 999.0  13.2 999.0 99.0 99.00 
2022 02 13 19 40 294  3.9  4.6  0.94 11.43  7.92 283 1024.9 999.0  13.2 999.0 99.0 99.00 
2022 02 13 19 50 295  3.6  4.8 99.00 99.00 99.00 999 1024.8 999.0  13.3 999.0 99.0 99.00 
2022 02 13 20 00 300  3.3  3.9 99.00 99.00 99.00 999 1024.6 999.0  13.3 999.0 99.0 99.00 
2022 02 13 20 10 296  3.1  4.0 99.00 99.00 99.00 999 1024.6 999.0  13.3 999.0 99.0 99.00 
2022 02 13 20 20 286  3.7  4.4 99.00 99.00 99.00 999 1024.4 999.0  13.3 999.0 99.0 99.00 
2022 02 13 20 30 289  3.4  4.3 99.00 99.00 99.00 999 1024.3 999.0  13.4 999.0 99.0 99.00 
2022 02 13 20 40 282  3.8  4.6  0.92 12.12  7.72 269 1024.2 999.0  13.4 999.0 99.0 99.00 
2022 02 13 20 50 284  3.8  4.8 99.00 99.00 99.00 999 1024.0 999.0  13.4 999.0 99.0 99.00 
2022 02 13 21 00 293  3.6  4.2 99.00 99.00 99.00 999 1023.8 999.0  13.4 999.0 99.0 99.00 
2022 02 13 21 10 292  3.8  4.7 99.00 99.00 99.00 999 1023.8 999.0  13.4 999.0 99.0 99.00 
2022 02 13 21 20 295  3.9  5.3 99.00 99.00 99.00 999 1023.7 999.0  13.4 999.0 99.0 99.00 
2022 02 13 21 30 292  4.9  5.8 99.00 99.00 99.00 999 1023.6 999.0  13.4 999.0 99.0 99.00 
2022 02 13 21 40 288  4.9  6.4  0.90 13.79  7.77 215 1023.5 999.0  13.4 999.0 99.0 99.00 
2022 02 13 21 50 293  4.7  5.8 99.00 99.00 99.00 999 1023.4 999.0  13.4 999.0 99.0 99.00 
2022 02 13 22 00 299  4.6  6.0 99.00 99.00 99.00 999 1023.3 999.0  13.3 999.0 99.0 99.00 
2022 02 13 22 10 299  4.8  5.9 99.00 99.00 99.00 999 1023.2 999.0  13.3 999.0 99.0 99.00 
2022 02 13 22 20 302  4.8  5.9 99.00 99.00 99.00 999 1023.1 999.0  13.2 999.0 99.0 99.00 
2022 02 13 22 30 304  5.1  6.0 99.00 99.00 99.00 999 1023.1 999.0  13.1 999.0 99.0 99.00 
2022 02 13 22 40 306  4.9  5.9  0.97 13.79  6.81 210 1023.0 999.0  13.1 999.0 99.0 99.00 
2022 02 13 22 50 304  4.7  5.6 99.00 99.00 99.00 999 1022.9 999.0  13.1 999.0 99.0 99.00 
2022 02 13 23 00 308  4.6  6.1 99.00 99.00 99.00 999 1022.9 999.0  13.1 999.0 99.0 99.00 
2022 02 13 23 10 301  5.1  6.0 99.00 99.00 99.00 999 1022.9 999.0  13.1 999.0 99.0 99.00 
2022 02 13 23 20 298  5.1  6.4 99.00 99.00 99.00 999 1022.8 999.0  13.1 999.0 99.0 99.00 
2022 02 13 23 30 306  4.9  6.0 99.00 99.00 99.00 999 1022.7 999.0  13.1 999.0 99.0 99.00 
2022 02 13 23 40 301  4.8  5.9  0.95 12.90  6.23 227 1022.7 999.0  13.1 999.0 99.0 99.00 
2022 02 13 23 50 304  4.8  6.0 99.00 99.00 99.00 999 1022.6 999.0  13.0 999.0 99.0 99.00 
2022 02 14 00 00 303  5.5  6.7 99.00 99.00 99.00 999 1022.7 999.0  13.0 999.0 99.0 99.00 
2022 02 14 00 10 306  5.6  6.6 99.00 99.00 99.00 999 1022.7 999.0  13.0 999.0 99.0 99.00 
2022 02 14 00 20 308  5.5  6.6 99.00 99.00 99.00 999 1022.6 999.0  13.0 999.0 99.0 99.00 
2022 02 14 00 30 308  5.2  6.4 99.00 99.00 99.00 999 1022.6 999.0  13.0 999.0 99.0 99.00 
2022 02 14 00 40 311  5.3  6.5  0.92 11.43  5.71 266 1022.6 999.0  12.9 999.0 99.0 99.00 
2022 02 14 00 50 312  5.0  6.1 99.00 99.00 99.00 999 1022.5 999.0  12.9 999.0 99.0 99.00 
2022 02 14 01 00 312  5.7  6.8 99.00 99.00 99.00 999 1022.5 999.0  12.9 999.0 99.0 99.00 
2022 02 14 01 10 311  6.2  7.4 99.00 99.00 99.00 999 1022.6 999.0  12.9 999.0 99.0 99.00 
2022 02 14 01 20 309  6.4  7.9 99.00 99.00 99.00 999 1022.6 999.0  12.9 999.0 99.0 99.00 
2022 02 14 01 30 308  6.0  7.7 99.00 99.00 99.00 999 1022.6 999.0  12.9 999.0 99.0 99.00 
2022 02 14 01 40 309  6.0  7.7  1.02 12.90  5.47 209 1022.6 999.0  12.9 999.0 99.0 99.00 
2022 02 14 01 50 312  5.9  7.2 99.00 99.00 99.00 999 1022.5 999.0  12.9 999.0 99.0 99.00 
2022 02 14 02 00 307  5.5  7.3 99.00 99.00 99.00 999 1022.5 999.0  12.8 999.0 99.0 99.00 
2022 02 14 02 10 313  5.3  6.6 99.00 99.00 99.00 999 1022.4 999.0  12.8 999.0 99.0 99.00 
2022 02 14 02 20 311  5.0  6.0 99.00 99.00 99.00 999 1022.4 999.0  12.8 999.0 99.0 99.00 
2022 02 14 02 30 319  4.8  6.0 99.00 99.00 99.00 999 1022.4 999.0  12.8 999.0 99.0 99.00 
2022 02 14 02 40 311  4.8  6.1  0.94 12.90  5.15 256 1022.6 999.0  12.8 999.0 99.0 99.00 
2022 02 14 02 50 310  5.4  6.9 99.00 99.00 99.00 999 1022.7 999.0  12.8 999.0 99.0 99.00 
2022 02 14 03 00 309  5.4  6.7 99.00 99.00 99.00 999 1022.7 999.0  12.8 999.0 99.0 99.00 
2022 02 14 03 10 301  5.6  7.6 99.00 99.00 99.00 999 1022.7 999.0  12.8 999.0 99.0 99.00 
2022 02 14 03 20 301  6.0  7.6 99.00 99.00 99.00 999 1022.8 999.0  12.8 999.0 99.0 99.00 
2022 02 14 03 30 297  6.1  7.6 99.00 99.00 99.00 999 1022.8 999.0  12.8 999.0 99.0 99.00 
2022 02 14 03 40 302  5.6  7.3  0.98 12.12  5.13 253 1022.8 999.0  12.8 999.0 99.0 99.00 
2022 02 14 03 50 305  5.6  7.1 99.00 99.00 99.00 999 1023.0 999.0  12.8 999.0 99.0 99.00 
2022 02 14 04 00 306  5.5  7.1 99.00 99.00 99.00 999 1023.0 999.0  12.8 999.0 99.0 99.00 
2022 02 14 04 10 314  5.9  7.5 99.00 99.00 99.00 999 1023.1 999.0  12.7 999.0 99.0 99.00 
2022 02 14 04 20 310  6.1  7.6 99.00 99.00 99.00 999 1023.2 999.0  12.7 999.0 99.0 99.00 
2022 02 14 04 30 300  5.9  7.6 99.00 99.00 99.00 999 1023.3 999.0  12.7 999.0 99.0 99.00 
2022 02 14 04 40 315  6.3  8.1  0.98 12.12  5.17 259 1023.3 999.0  12.7 999.0 99.0 99.00 
2022 02 14 04 50 305  5.8  7.2 99.00 99.00 99.00 999 1023.5 999.0  12.7 999.0 99.0 99.00 
2022 02 14 05 00 309  5.4  7.1 99.00 99.00 99.00 999 1023.5 999.0  12.7 999.0 99.0 99.00 
2022 02 14 05 10 304  5.7  7.3 99.00 99.00 99.00 999 1023.6 999.0  12.7 999.0 99.0 99.00 
2022 02 14 05 20 302  6.0  7.5 99.00 99.00 99.00 999 1023.6 999.0  12.7 999.0 99.0 99.00 
2022 02 14 05 30 312  5.8  7.4 99.00 99.00 99.00 999 1023.6 999.0  12.7 999.0 99.0 99.00 
2022 02 14 05 40 320  5.5  6.9  1.06 12.12  5.87 251 1023.6 999.0  12.7 999.0 99.0 99.00 
2022 02 14 05 50 314  5.4  7.0 99.00 99.00 99.00 999 1023.5 999.0  12.7 999.0 99.0 99.00 
2022 02 14 06 00 308  4.8  6.8 99.00 99.00 99.00 999 1023.5 999.0  12.7 999.0 99.0 99.00 
2022 02 14 06 10 307  4.4  6.4 99.00 99.00 99.00 999 1023.5 999.0  12.7 999.0 99.0 99.00 
2022 02 14 06 20 295  4.5  5.5 99.00 99.00 99.00 999 1023.6 999.0  12.7 999.0 99.0 99.00 
2022 02 14 06 30 316  4.4  5.9 99.00 99.00 99.00 999 1023.6 999.0  12.7 999.0 99.0 99.00 
2022 02 14 06 40 309  3.8  5.0  0.98 12.12  5.61 252 1023.6 999.0  12.7 999.0 99.0 99.00 
2022 02 14 06 50 305  4.4  6.3 99.00 99.00 99.00 999 1023.6 999.0  12.7 999.0 99.0 99.00 
2022 02 14 07 00 299  4.6  6.6 99.00 99.00 99.00 999 1023.6 999.0  12.7 999.0 99.0 99.00 
2022 02 14 07 10 314  4.8  6.4 99.00 99.00 99.00 999 1023.6 999.0  12.7 999.0 99.0 99.00 
2022 02 14 07 20 304  4.9  7.0 99.00 99.00 99.00 999 1023.6 999.0  12.7 999.0 99.0 99.00 
2022 02 14 07 30 290  5.6  6.7 99.00 99.00 99.00 999 1023.8 999.0  12.7 999.0 99.0 99.00 
2022 02 14 07 40 288  5.2  6.5  1.09 11.43  6.20 264 1023.8 999.0  12.7 999.0 99.0 99.00 
2022 02 14 07 50 305  5.8  7.3 99.00 99.00 99.00 999 1023.9 999.0  12.7 999.0 99.0 99.00 
2022 02 14 08 00 296  6.5  8.2 99.00 99.00 99.00 999 1024.0 999.0  12.7 999.0 99.0 99.00 
2022 02 14 08 10 320  6.3  7.7 99.00 99.00 99.00 999 1023.8 999.0  12.7 999.0 99.0 99.00 
2022 02 14 08 20 316  6.0  7.7 99.00 99.00 99.00 999 1023.8 999.0  12.7 999.0 99.0 99.00 
2022 02 14 08 30 306  5.7  7.3 99.00 99.00 99.00 999 1023.8 999.0  12.8 999.0 99.0 99.00 
2022 02 14 08 40 325  5.7  7.2  0.96 12.12  5.40 227 1023.6 999.0  12.8 999.0 99.0 99.00 
2022 02 14 08 50 330  6.0  7.9 99.00 99.00 99.00 999 1023.6 999.0  12.8 999.0 99.0 99.00 
2022 02 14 09 00 322  5.6  7.2 99.00 99.00 99.00 999 1023.6 999.0  12.9 999.0 99.0 99.00 
2022 02 14 09 10 327  4.8  6.6 99.00 99.00 99.00 999 1023.6 999.0  12.9 999.0 99.0 99.00 
2022 02 14 09 20 323  5.0  6.5 99.00 99.00 99.00 999 1023.6 999.0  13.0 999.0 99.0 99.00 
2022 02 14 09 30 321  4.6  5.9 99.00 99.00 99.00 999 1023.6 999.0  13.0 999.0 99.0 99.00 
2022 02 14 09 40 302  4.8  6.8  0.98 10.81  5.84 275 1023.6 999.0  13.0 999.0 99.0 99.00 
2022 02 14 09 50 308  5.0  7.0 99.00 99.00 99.00 999 1023.6 999.0  13.0 999.0 99.0 99.00 
2022 02 14 10 00 310  4.9  6.9 99.00 99.00 99.00 999 1023.6 999.0  13.0 999.0 99.0 99.00 
2022 02 14 10 10 321  5.7  7.5 99.00 99.00 99.00 999 1023.6 999.0  13.0 999.0 99.0 99.00 
2022 02 14 10 20 302  6.1  7.9 99.00 99.00 99.00 999 1023.5 999.0  13.0 999.0 99.0 99.00 
2022 02 14 10 30 314  5.8  7.4 99.00 99.00 99.00 999 1023.4 999.0  13.0 999.0 99.0 99.00 
2022 02 14 10 40 301  5.7  8.6  1.03 12.12  5.57 269 1023.3 999.0  13.0 999.0 99.0 99.00 
2022 02 14 10 50 312  5.5  6.4 99.00 99.00 99.00 999 1023.2 999.0  13.0 999.0 99.0 99.00 
2022 02 14 11 00 323  5.7  7.2 99.00 99.00 99.00 999 1023.1 999.0  13.0 999.0 99.0 99.00 
2022 02 14 11 10 324  5.9  7.7 99.00 99.00 99.00 999 1023.0 999.0  13.0 999.0 99.0 99.00 
2022 02 14 11 20 329  5.8  7.5 99.00 99.00 99.00 999 1023.0 999.0  13.0 999.0 99.0 99.00 
2022 02 14 11 30 322  5.2  7.9 99.00 99.00 99.00 999 1022.8 999.0  13.0 999.0 99.0 99.00 
2022 02 14 11 40 324  5.5  7.8  1.02 12.90  5.53 209 1022.7 999.0  13.0 999.0 99.0 99.00 
2022 02 14 11 50 317  5.8  7.9 99.00 99.00 99.00 999 1022.7 999.0  13.0 999.0 99.0 99.00 
2022 02 14 12 00 312  5.6  7.2 99.00 99.00 99.00 999 1022.7 999.0  13.0 999.0 99.0 99.00 
2022 02 14 12 10 326  6.5  8.1 99.00 99.00 99.00 999 1022.6 999.0  13.0 999.0 99.0 99.00 
2022 02 14 12 20 325  5.2  7.0 99.00 99.00 99.00 999 1022.5 999.0  12.9 999.0 99.0 99.00 
2022 02 14 12 30 315  5.1  7.5 99.00 99.00 99.00 999 1022.4 999.0  12.9 999.0 99.0 99.00 
2022 02 14 12 40 323  5.6  7.4  1.01 12.12  5.19 278 1022.4 999.0  12.9 999.0 99.0 99.00 
2022 02 14 12 50 307  5.3  6.8 99.00 99.00 99.00 999 1022.3 999.0  12.9 999.0 99.0 99.00 
2022 02 14 13 00 305  5.4  7.6 99.00 99.00 99.00 999 1022.2 999.0  12.9 999.0 99.0 99.00 
2022 02 14 13 10 319  5.6  7.3 99.00 99.00 99.00 999 1022.1 999.0  12.9 999.0 99.0 99.00 
2022 02 14 13 20 320  5.2  7.6 99.00 99.00 99.00 999 1022.0 999.0  12.8 999.0 99.0 99.00 
2022 02 14 13 30 312  5.4  7.0 99.00 99.00 99.00 999 1022.0 999.0  12.8 999.0 99.0 99.00 
2022 02 14 13 40 327  4.9  6.9  1.01 10.81  4.98 268 1021.9 999.0  12.8 999.0 99.0 99.00 
2022 02 14 13 50 311  4.0  6.2 99.00 99.00 99.00 999 1021.8 999.0  12.8 999.0 99.0 99.00 
2022 02 14 14 00 305  4.1  6.0 99.00 99.00 99.00 999 1021.7 999.0  12.8 999.0 99.0 99.00 
2022 02 14 14 10 294  4.3  6.1 99.00 99.00 99.00 999 1021.8 999.0  12.8 999.0 99.0 99.00 
2022 02 14 14 20 295  5.0  7.4 99.00 99.00 99.00 999 1021.8 999.0  12.8 999.0 99.0 99.00 
2022 02 14 14 30 312  4.2  7.0 99.00 99.00 99.00 999 1021.8 999.0  12.8 999.0 99.0 99.00 
2022 02 14 14 40 315  5.7  8.0  1.05 12.90  5.20 251 1021.9 999.0  12.8 999.0 99.0 99.00 
2022 02 14 14 50 309  5.5  7.9 99.00 99.00 99.00 999 1022.0 999.0  12.8 999.0 99.0 99.00 
2022 02 14 15 00 303  6.6  8.9 99.00 99.00 99.00 999 1022.1 999.0  12.8 999.0 99.0 99.00 
2022 02 14 15 10 299  6.2  8.1 99.00 99.00 99.00 999 1021.9 999.0  12.8 999.0 99.0 99.00 
2022 02 14 15 20 293  5.9  8.6 99.00 99.00 99.00 999 1021.9 999.0  12.8 999.0 99.0 99.00 
2022 02 14 15 30 307  6.4  8.5 99.00 99.00 99.00 999 1022.1 999.0  12.8 999.0 99.0 99.00 
2022 02 14 15 40 305  6.4  8.8  1.13 12.90  5.31 214 1022.0 999.0  12.8 999.0 99.0 99.00 
2022 02 14 15 50 302  5.5  8.2 99.00 99.00 99.00 999 1021.9 999.0  12.8 999.0 99.0 99.00 
2022 02 14 16 00 308  6.2  8.0 99.00 99.00 99.00 999 1022.1 999.0  12.8 999.0 99.0 99.00 
2022 02 14 16 10 313  5.9  8.6 99.00 99.00 99.00 999 1022.1 999.0  12.8 999.0 99.0 99.00 
2022 02 14 16 20 297  7.1  9.1 99.00 99.00 99.00 999 1022.3 999.0  12.8 999.0 99.0 99.00 
2022 02 14 16 30 306  7.1  8.7 99.00 99.00 99.00 999 1022.4 999.0  12.8 999.0 99.0 99.00 
2022 02 14 16 40 302  6.4  8.2  1.19 13.79  4.87 259 1022.4 999.0  12.8 999.0 99.0 99.00 
2022 02 14 16 50 305  7.0  9.3 99.00 99.00 99.00 999 1022.5 999.0  12.8 999.0 99.0 99.00 
2022 02 14 17 00 307  6.8  9.4 99.00 99.00 99.00 999 1022.6 999.0  12.8 999.0 99.0 99.00 
2022 02 14 17 10 304  7.1  9.0 99.00 99.00 99.00 999 1022.6 999.0  12.8 999.0 99.0 99.00 
2022 02 14 17 20 301  7.0  8.9 99.00 99.00 99.00 999 1022.5 999.0  12.7 999.0 99.0 99.00 
2022 02 14 17 30 306  7.3  9.9 99.00 99.00 99.00 999 1022.5 999.0  12.7 999.0 99.0 99.00 
2022 02 14 17 40 311  6.4  8.2  1.22 12.12  4.75 250 1022.5 999.0  12.7 999.0 99.0 99.00 
2022 02 14 17 50 301  6.9  9.0 99.00 99.00 99.00 999 1022.5 999.0  12.7 999.0 99.0 99.00 
2022 02 14 18 00 310  5.8  7.5 99.00 99.00 99.00 999 1022.5 999.0  12.7 999.0 99.0 99.00 
2022 02 14 18 10 315  6.8  8.6 99.00 99.00 99.00 999 1022.5 999.0  12.6 999.0 99.0 99.00 
2022 02 14 18 20 308  6.6  8.2 99.00 99.00 99.00 999 1022.5 999.0  12.6 999.0 99.0 99.00 
2022 02 14 18 30 299  7.7 10.1 99.00 99.00 99.00 999 1022.5 999.0  12.6 999.0 99.0 99.00 
2022 02 14 18 40 302  6.7  9.8  1.18 12.12  4.65 280 1022.5 999.0  12.6 999.0 99.0 99.00 
2022 02 14 18 50 305  6.7  8.5 99.00 99.00 99.00 999 1022.5 999.0  12.6 999.0 99.0 99.00 
2022 02 14 19 00 312  7.6  9.7 99.00 99.00 99.00 999 1022.5 999.0  12.6 999.0 99.0 99.00 
2022 02 14 19 10 309  6.8  9.1 99.00 99.00 99.00 999 1022.4 999.0  12.6 999.0 99.0 99.00 
2022 02 14 19 20 311  6.8  9.1 99.00 99.00 99.00 999 1022.4 999.0  12.6 999.0 99.0 99.00 
2022 02 14 19 30 306  7.0  8.5 99.00 99.00 99.00 999 1022.1 999.0  12.6 999.0 99.0 99.00 
2022 02 14 19 40 314  7.5  9.4  1.26 12.12  4.72 230 1022.0 999.0  12.6 999.0 99.0 99.00 
2022 02 14 19 50 307  7.4  9.6 99.00 99.00 99.00 999 1021.7 999.0  12.6 999.0 99.0 99.00 
2022 02 14 20 00 313  8.0 10.2 99.00 99.00 99.00 999 1021.5 999.0  12.6 999.0 99.0 99.00 
2022 02 14 20 10 311  8.0  9.6 99.00 99.00 99.00 999 1021.4 999.0  12.6 999.0 99.0 99.00 
2022 02 14 20 20 306  7.4 11.0 99.00 99.00 99.00 999 1021.2 999.0  12.6 999.0 99.0 99.00 
2022 02 14 20 30 309  7.8  9.3 99.00 99.00 99.00 999 1021.1 999.0  12.6 999.0 99.0 99.00 
2022 02 14 20 40 305  8.2 10.3  1.39 12.90  4.82 249 1020.8 999.0  12.6 999.0 99.0 99.00 
2022 02 14 20 50 311  8.2 10.2 99.00 99.00 99.00 999 1020.7 999.0  12.6 999.0 99.0 99.00 
2022 02 14 21 00 308  8.2  9.7 99.00 99.00 99.00 999 1020.6 999.0  12.6 999.0 99.0 99.00 
2022 02 14 21 10 309  8.0 10.2 99.00 99.00 99.00 999 1020.5 999.0  12.6 999.0 99.0 99.00 
2022 02 14 21 20 306  8.7 10.7 99.00 99.00 99.00 999 1020.5 999.0  12.6 999.0 99.0 99.00 
2022 02 14 21 30 303  8.5 10.3 99.00 99.00 99.00 999 1020.3 999.0  12.6 999.0 99.0 99.00 
2022 02 14 21 40 305  8.7 10.8  1.51  5.88  4.74 308 1020.3 999.0  12.6 999.0 99.0 99.00 
2022 02 14 21 50 305  9.0 11.3 99.00 99.00 99.00 999 1020.2 999.0  12.6 999.0 99.0 99.00 
2022 02 14 22 00 302  8.9 10.7 99.00 99.00 99.00 999 1020.0 999.0  12.6 999.0 99.0 99.00 
2022 02 14 22 10 309  9.0 11.5 99.00 99.00 99.00 999 1019.8 999.0  12.6 999.0 99.0 99.00 
2022 02 14 22 20 307  9.3 11.2 99.00 99.00 99.00 999 1019.8 999.0  12.6 999.0 99.0 99.00 
2022 02 14 22 30 303  9.5 11.8 99.00 99.00 99.00 999 1019.8 999.0  12.7 999.0 99.0 99.00 
