#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2022 01 05 13 10 165  2.0  3.7 99.00 99.00 99.00 999 1026.9 999.0  12.0 999.0 99.0 99.00 
2022 01 05 13 20 160  2.1  3.5 99.00 99.00 99.00 999 1027.0 999.0  12.0 999.0 99.0 99.00 
2022 01 05 13 30 164  2.0  3.5 99.00 99.00 99.00 999 1026.9 999.0 999.0 999.0 99.0 99.00 
2022 01 05 13 40 164  2.2  4.2  2.43 13.79  8.53 292 1026.8 999.0  12.0 999.0 99.0 99.00 
2022 01 05 13 50 164  2.3  3.5 99.00 99.00 99.00 999 1026.8 999.0  12.0 999.0 99.0 99.00 
2022 01 05 14 00 155  2.3  4.3 99.00 99.00 99.00 999 1026.8 999.0  12.0 999.0 99.0 99.00 
2022 01 05 14 10 157  2.3  3.5 99.00 99.00 99.00 999 1026.9 999.0  12.0 999.0 99.0 99.00 
2022 01 05 14 20 156  2.3  4.2 99.00 99.00 99.00 999 1026.9 999.0  12.0 999.0 99.0 99.00 
2022 01 05 14 30 164  2.3  3.5 99.00 99.00 99.00 999 1026.9 999.0  11.9 999.0 99.0 99.00 
2022 01 05 14 40 165  2.6  4.0  2.51 12.90  9.04 297 1026.8 999.0  12.0 999.0 99.0 99.00 
2022 01 05 14 50 173  3.0  4.5 99.00 99.00 99.00 999 1026.7 999.0  12.0 999.0 99.0 99.00 
2022 01 05 15 00 174  3.5  4.6 99.00 99.00 99.00 999 1026.7 999.0  11.9 999.0 99.0 99.00 
2022 01 05 15 10 173  3.3  4.5 99.00 99.00 99.00 999 1026.7 999.0  11.9 999.0 99.0 99.00 
2022 01 05 15 20 164  3.5  4.6 99.00 99.00 99.00 999 1026.7 999.0  12.0 999.0 99.0 99.00 
2022 01 05 15 30 164  3.3  5.0 99.00 99.00 99.00 999 1026.7 999.0  11.9 999.0 99.0 99.00 
2022 01 05 15 40 169  3.5  4.6  2.47 13.79  9.29 299 1026.7 999.0  11.9 999.0 99.0 99.00 
2022 01 05 15 50 165  3.5  5.3 99.00 99.00 99.00 999 1026.7 999.0  11.9 999.0 99.0 99.00 
2022 01 05 16 00 163  3.5  5.1 99.00 99.00 99.00 999 1026.6 999.0  11.9 999.0 99.0 99.00 
2022 01 05 16 10 160  3.8  5.4 99.00 99.00 99.00 999 1026.7 999.0  11.9 999.0 99.0 99.00 
2022 01 05 16 20 157  3.7  5.5 99.00 99.00 99.00 999 1026.8 999.0  11.9 999.0 99.0 99.00 
2022 01 05 16 30 165  3.7  4.8 99.00 99.00 99.00 999 1026.8 999.0  11.9 999.0 99.0 99.00 
2022 01 05 16 40 164  3.9  5.5  2.75 12.90  9.52 297 1026.8 999.0  11.9 999.0 99.0 99.00 
2022 01 05 16 50 167  3.9  5.1 99.00 99.00 99.00 999 1026.8 999.0  11.9 999.0 99.0 99.00 
2022 01 05 17 00 170  3.9  5.3 99.00 99.00 99.00 999 1027.0 999.0  11.9 999.0 99.0 99.00 
2022 01 05 17 10 172  3.4  5.1 99.00 99.00 99.00 999 1027.1 999.0  11.9 999.0 99.0 99.00 
2022 01 05 17 20 170  3.9  5.2 99.00 99.00 99.00 999 1027.1 999.0  11.9 999.0 99.0 99.00 
2022 01 05 17 30 174  4.1  5.9 99.00 99.00 99.00 999 1027.2 999.0  11.9 999.0 99.0 99.00 
2022 01 05 17 40 178  4.1  5.3  2.54 12.90  9.16 296 1027.3 999.0  11.9 999.0 99.0 99.00 
2022 01 05 17 50 175  3.8  5.0 99.00 99.00 99.00 999 1027.2 999.0  11.9 999.0 99.0 99.00 
2022 01 05 18 00 171  3.7  4.8 99.00 99.00 99.00 999 1027.4 999.0  12.0 999.0 99.0 99.00 
2022 01 05 18 10 170  3.7  5.0 99.00 99.00 99.00 999 1027.4 999.0  12.0 999.0 99.0 99.00 
2022 01 05 18 20 166  4.1  5.6 99.00 99.00 99.00 999 1027.4 999.0  12.0 999.0 99.0 99.00 
2022 01 05 18 30 165  4.2  5.6 99.00 99.00 99.00 999 1027.2 999.0  12.0 999.0 99.0 99.00 
2022 01 05 18 40 165  4.1  5.7  2.33 13.79  8.78 298 1027.2 999.0  12.0 999.0 99.0 99.00 
2022 01 05 18 50 165  4.1  5.5 99.00 99.00 99.00 999 1027.1 999.0  12.0 999.0 99.0 99.00 
2022 01 05 19 00 176  3.9  5.6 99.00 99.00 99.00 999 1027.1 999.0  12.0 999.0 99.0 99.00 
2022 01 05 19 10 190  3.4  4.2 99.00 99.00 99.00 999 1027.0 999.0  12.1 999.0 99.0 99.00 
2022 01 05 19 20 198  3.2  4.2 99.00 99.00 99.00 999 1026.8 999.0  12.1 999.0 99.0 99.00 
2022 01 05 19 30 194  2.7  3.9 99.00 99.00 99.00 999 1026.7 999.0  12.1 999.0 99.0 99.00 
2022 01 05 19 40 188  2.3  3.5  2.12 14.81  8.21 318 1026.5 999.0  12.1 999.0 99.0 99.00 
2022 01 05 19 50 225  1.6  2.7 99.00 99.00 99.00 999 1026.4 999.0  12.1 999.0 99.0 99.00 
2022 01 05 20 00 293  1.3  2.7 99.00 99.00 99.00 999 1026.1 999.0  12.2 999.0 99.0 99.00 
2022 01 05 20 10 335  0.7  1.7 99.00 99.00 99.00 999 1025.9 999.0  12.2 999.0 99.0 99.00 
2022 01 05 20 20 341  0.9  1.9 99.00 99.00 99.00 999 1025.6 999.0  12.3 999.0 99.0 99.00 
2022 01 05 20 30 359  1.1  2.0 99.00 99.00 99.00 999 1025.4 999.0  12.2 999.0 99.0 99.00 
2022 01 05 20 40 349  1.1  1.7  2.29 12.90  8.86 283 1025.3 999.0  12.2 999.0 99.0 99.00 
2022 01 05 20 50 324  1.1  2.5 99.00 99.00 99.00 999 1025.2 999.0  12.2 999.0 99.0 99.00 
2022 01 05 21 00 298  1.6  2.8 99.00 99.00 99.00 999 1025.0 999.0  12.3 999.0 99.0 99.00 
2022 01 05 21 10 295  1.4  2.6 99.00 99.00 99.00 999 1025.0 999.0  12.3 999.0 99.0 99.00 
2022 01 05 21 20 306  1.6  2.7 99.00 99.00 99.00 999 1024.9 999.0  12.3 999.0 99.0 99.00 
2022 01 05 21 30 293  2.6  3.9 99.00 99.00 99.00 999 1024.8 999.0  12.3 999.0 99.0 99.00 
2022 01 05 21 40 300  2.8  4.0  2.13 12.12  8.66 292 1024.6 999.0  12.4 999.0 99.0 99.00 
2022 01 05 21 50 303  2.8  4.0 99.00 99.00 99.00 999 1024.6 999.0  12.4 999.0 99.0 99.00 
2022 01 05 22 00 300  3.5  4.8 99.00 99.00 99.00 999 1024.7 999.0  12.5 999.0 99.0 99.00 
2022 01 05 22 10 306  3.3  4.5 99.00 99.00 99.00 999 1024.5 999.0  12.5 999.0 99.0 99.00 
2022 01 05 22 20 312  3.2  4.6 99.00 99.00 99.00 999 1024.4 999.0  12.4 999.0 99.0 99.00 
2022 01 05 22 30 319  3.8  5.3 99.00 99.00 99.00 999 1024.5 999.0  12.4 999.0 99.0 99.00 
2022 01 05 22 40 326  3.8  5.3  2.17 12.90  8.94 299 1024.4 999.0  12.4 999.0 99.0 99.00 
2022 01 05 22 50 335  3.4  5.0 99.00 99.00 99.00 999 1024.4 999.0  12.4 999.0 99.0 99.00 
2022 01 05 23 00 330  3.6  5.0 99.00 99.00 99.00 999 1024.4 999.0  12.4 999.0 99.0 99.00 
2022 01 05 23 10 318  3.7  4.9 99.00 99.00 99.00 999 1024.4 999.0  12.4 999.0 99.0 99.00 
2022 01 05 23 20 335  3.2  4.6 99.00 99.00 99.00 999 1024.2 999.0  12.4 999.0 99.0 99.00 
2022 01 05 23 30   6  2.5  3.3 99.00 99.00 99.00 999 1024.1 999.0  12.4 999.0 99.0 99.00 
2022 01 05 23 40  10  2.2  3.1  2.19 12.90  8.88 288 1024.1 999.0  12.4 999.0 99.0 99.00 
2022 01 05 23 50  10  2.1  2.8 99.00 99.00 99.00 999 1024.0 999.0  12.4 999.0 99.0 99.00 
2022 01 06 00 00   2  2.0  2.9 99.00 99.00 99.00 999 1024.1 999.0  12.4 999.0 99.0 99.00 
2022 01 06 00 10 344  2.3  3.9 99.00 99.00 99.00 999 1024.0 999.0  12.4 999.0 99.0 99.00 
2022 01 06 00 20 328  3.4  4.5 99.00 99.00 99.00 999 1024.0 999.0  12.4 999.0 99.0 99.00 
2022 01 06 00 30 320  3.5  4.9 99.00 99.00 99.00 999 1023.8 999.0  12.4 999.0 99.0 99.00 
2022 01 06 00 40 328  3.1  4.4  2.08 12.12  8.81 287 1023.8 999.0  12.3 999.0 99.0 99.00 
2022 01 06 00 50 340  2.8  3.9 99.00 99.00 99.00 999 1023.6 999.0  12.3 999.0 99.0 99.00 
2022 01 06 01 00 342  2.8  4.0 99.00 99.00 99.00 999 1023.6 999.0  12.3 999.0 99.0 99.00 
2022 01 06 01 10 332  2.5  3.4 99.00 99.00 99.00 999 1023.6 999.0  12.3 999.0 99.0 99.00 
2022 01 06 01 20 334  2.5  3.4 99.00 99.00 99.00 999 1023.7 999.0  12.3 999.0 99.0 99.00 
2022 01 06 01 30 338  2.6  3.8 99.00 99.00 99.00 999 1023.6 999.0  12.3 999.0 99.0 99.00 
2022 01 06 01 40 340  2.3  3.3  2.04 13.79  9.18 286 1023.5 999.0  12.3 999.0 99.0 99.00 
2022 01 06 01 50 332  2.8  3.9 99.00 99.00 99.00 999 1023.4 999.0  12.3 999.0 99.0 99.00 
2022 01 06 02 00 332  3.1  4.4 99.00 99.00 99.00 999 1023.5 999.0  12.3 999.0 99.0 99.00 
2022 01 06 02 10 334  3.1  4.3 99.00 99.00 99.00 999 1023.4 999.0  12.2 999.0 99.0 99.00 
2022 01 06 02 20 334  3.2  4.6 99.00 99.00 99.00 999 1023.5 999.0  12.2 999.0 99.0 99.00 
2022 01 06 02 30 334  4.1  5.4 99.00 99.00 99.00 999 1023.6 999.0  12.2 999.0 99.0 99.00 
2022 01 06 02 40 340  4.4  5.7  1.93 11.43  8.82 287 1023.8 999.0  12.2 999.0 99.0 99.00 
2022 01 06 02 50 341  4.0  5.3 99.00 99.00 99.00 999 1023.8 999.0  12.2 999.0 99.0 99.00 
2022 01 06 03 00 329  4.2  5.4 99.00 99.00 99.00 999 1023.8 999.0  12.2 999.0 99.0 99.00 
2022 01 06 03 10 321  4.0  5.5 99.00 99.00 99.00 999 1023.6 999.0  12.2 999.0 99.0 99.00 
2022 01 06 03 20 334  3.7  4.9 99.00 99.00 99.00 999 1023.6 999.0  12.2 999.0 99.0 99.00 
2022 01 06 03 30 346  3.7  4.9 99.00 99.00 99.00 999 1023.3 999.0  12.2 999.0 99.0 99.00 
2022 01 06 03 40 344  3.1  4.1  1.87 10.81  8.63 296 1023.3 999.0  12.2 999.0 99.0 99.00 
2022 01 06 03 50 356  2.4  3.4 99.00 99.00 99.00 999 1023.5 999.0  12.2 999.0 99.0 99.00 
2022 01 06 04 00 324  2.9  4.8 99.00 99.00 99.00 999 1023.7 999.0  12.2 999.0 99.0 99.00 
2022 01 06 04 10 314  3.8  5.4 99.00 99.00 99.00 999 1023.6 999.0  12.1 999.0 99.0 99.00 
2022 01 06 04 20 327  3.5  4.8 99.00 99.00 99.00 999 1023.6 999.0  12.1 999.0 99.0 99.00 
2022 01 06 04 30 340  3.5  4.4 99.00 99.00 99.00 999 1023.6 999.0  12.1 999.0 99.0 99.00 
2022 01 06 04 40 348  3.1  4.5  1.91 12.90  8.77 287 1023.6 999.0  12.0 999.0 99.0 99.00 
2022 01 06 04 50 347  3.8  5.1 99.00 99.00 99.00 999 1023.6 999.0  12.0 999.0 99.0 99.00 
2022 01 06 05 00 349  4.3  5.4 99.00 99.00 99.00 999 1023.6 999.0  12.0 999.0 99.0 99.00 
2022 01 06 05 10 345  4.7  5.9 99.00 99.00 99.00 999 1023.7 999.0  12.0 999.0 99.0 99.00 
2022 01 06 05 20 350  4.5  5.9 99.00 99.00 99.00 999 1023.5 999.0  12.0 999.0 99.0 99.00 
2022 01 06 05 30 357  4.3  5.8 99.00 99.00 99.00 999 1023.4 999.0  12.0 999.0 99.0 99.00 
2022 01 06 05 40 353  4.4  5.6  1.98 10.00  8.52 287 1023.5 999.0  12.0 999.0 99.0 99.00 
2022 01 06 05 50 351  3.5  4.5 99.00 99.00 99.00 999 1023.3 999.0  12.0 999.0 99.0 99.00 
2022 01 06 06 00 356  2.7  3.8 99.00 99.00 99.00 999 1023.2 999.0  12.0 999.0 99.0 99.00 
2022 01 06 06 10 343  3.0  4.0 99.00 99.00 99.00 999 1023.0 999.0  12.0 999.0 99.0 99.00 
2022 01 06 06 20 337  2.8  4.0 99.00 99.00 99.00 999 1023.0 999.0  12.0 999.0 99.0 99.00 
2022 01 06 06 30 347  3.3  4.7 99.00 99.00 99.00 999 1023.0 999.0  12.0 999.0 99.0 99.00 
2022 01 06 06 40 334  4.0  4.9  2.08 12.90  8.39 296 1023.0 999.0  12.0 999.0 99.0 99.00 
2022 01 06 06 50 342  3.4  4.9 99.00 99.00 99.00 999 1023.0 999.0  12.0 999.0 99.0 99.00 
2022 01 06 07 00 328  3.6  4.9 99.00 99.00 99.00 999 1023.1 999.0  12.0 999.0 99.0 99.00 
2022 01 06 07 10 333  3.2  4.3 99.00 99.00 99.00 999 1023.1 999.0  12.0 999.0 99.0 99.00 
2022 01 06 07 20 331  4.7  6.8 99.00 99.00 99.00 999 1023.1 999.0  12.0 999.0 99.0 99.00 
2022 01 06 07 30 338  4.8  6.5 99.00 99.00 99.00 999 1023.1 999.0  12.0 999.0 99.0 99.00 
2022 01 06 07 40 340  4.5  5.6  2.05 11.43  8.31 302 1022.9 999.0  12.0 999.0 99.0 99.00 
2022 01 06 07 50 335  4.1  5.4 99.00 99.00 99.00 999 1022.9 999.0  12.0 999.0 99.0 99.00 
2022 01 06 08 00 350  3.7  4.9 99.00 99.00 99.00 999 1022.7 999.0  12.0 999.0 99.0 99.00 
2022 01 06 08 10 358  3.8  4.9 99.00 99.00 99.00 999 1022.6 999.0  12.0 999.0 99.0 99.00 
2022 01 06 08 20 353  3.6  4.6 99.00 99.00 99.00 999 1022.7 999.0  12.0 999.0 99.0 99.00 
2022 01 06 08 30 353  3.3  4.3 99.00 99.00 99.00 999 1022.4 999.0  12.0 999.0 99.0 99.00 
2022 01 06 08 40 339  3.1  4.2  1.84 10.81  7.99 299 1022.4 999.0  12.0 999.0 99.0 99.00 
2022 01 06 08 50 332  3.5  4.7 99.00 99.00 99.00 999 1022.3 999.0  12.0 999.0 99.0 99.00 
2022 01 06 09 00 333  3.8  5.3 99.00 99.00 99.00 999 1022.4 999.0  12.0 999.0 99.0 99.00 
2022 01 06 09 10 333  3.8  5.0 99.00 99.00 99.00 999 1022.4 999.0  12.0 999.0 99.0 99.00 
2022 01 06 09 20 336  3.8  5.1 99.00 99.00 99.00 999 1022.3 999.0  12.0 999.0 99.0 99.00 
2022 01 06 09 30 342  3.7  4.7 99.00 99.00 99.00 999 1022.2 999.0  12.0 999.0 99.0 99.00 
2022 01 06 09 40 345  3.5  4.5  2.02 11.43  8.19 300 1022.1 999.0  12.0 999.0 99.0 99.00 
2022 01 06 09 50 344  3.3  4.3 99.00 99.00 99.00 999 1022.1 999.0  12.0 999.0 99.0 99.00 
2022 01 06 10 00 351  3.2  4.1 99.00 99.00 99.00 999 1022.0 999.0  12.0 999.0 99.0 99.00 
2022 01 06 10 10 352  3.4  4.4 99.00 99.00 99.00 999 1022.0 999.0  12.0 999.0 99.0 99.00 
2022 01 06 10 20 349  3.0  4.1 99.00 99.00 99.00 999 1021.9 999.0  12.0 999.0 99.0 99.00 
2022 01 06 10 30 344  3.3  4.5 99.00 99.00 99.00 999 1021.9 999.0  11.9 999.0 99.0 99.00 
2022 01 06 10 40 351  3.6  5.1  2.20 11.43  8.61 305 1021.9 999.0  12.0 999.0 99.0 99.00 
2022 01 06 10 50 351  3.4  4.4 99.00 99.00 99.00 999 1021.9 999.0  11.9 999.0 99.0 99.00 
2022 01 06 11 00 347  3.1  3.9 99.00 99.00 99.00 999 1021.7 999.0  11.9 999.0 99.0 99.00 
2022 01 06 11 10 341  2.9  3.9 99.00 99.00 99.00 999 1021.7 999.0  11.9 999.0 99.0 99.00 
2022 01 06 11 20 333  2.7  3.5 99.00 99.00 99.00 999 1021.6 999.0  11.9 999.0 99.0 99.00 
2022 01 06 11 30 322  2.6  4.0 99.00 99.00 99.00 999 1021.5 999.0  11.9 999.0 99.0 99.00 
2022 01 06 11 40 314  3.3  4.4  1.95 10.00  7.98 295 1021.4 999.0  11.9 999.0 99.0 99.00 
2022 01 06 11 50 316  2.8  4.4 99.00 99.00 99.00 999 1021.5 999.0  11.9 999.0 99.0 99.00 
2022 01 06 12 00 335  2.2  3.3 99.00 99.00 99.00 999 1021.5 999.0  11.9 999.0 99.0 99.00 
2022 01 06 12 10 328  2.7  3.8 99.00 99.00 99.00 999 1021.4 999.0  11.9 999.0 99.0 99.00 
2022 01 06 12 20 337  2.5  3.5 99.00 99.00 99.00 999 1021.3 999.0  11.9 999.0 99.0 99.00 
2022 01 06 12 30 338  2.6  3.5 99.00 99.00 99.00 999 1021.2 999.0  11.9 999.0 99.0 99.00 
2022 01 06 12 40 335  2.6  4.5  2.06 10.81  8.27 300 1021.1 999.0  11.9 999.0 99.0 99.00 
2022 01 06 12 50 352  3.2  4.0 99.00 99.00 99.00 999 1021.1 999.0  11.9 999.0 99.0 99.00 
2022 01 06 13 00 355  2.9  4.0 99.00 99.00 99.00 999 1021.0 999.0  11.9 999.0 99.0 99.00 
2022 01 06 13 10 339  2.9  4.0 99.00 99.00 99.00 999 1021.1 999.0  11.9 999.0 99.0 99.00 
2022 01 06 13 20 325  3.1  4.1 99.00 99.00 99.00 999 1021.0 999.0  11.9 999.0 99.0 99.00 
2022 01 06 13 30 329  3.0  4.4 99.00 99.00 99.00 999 1021.0 999.0  11.9 999.0 99.0 99.00 
2022 01 06 13 40 316  2.5  3.8  1.85 10.00  7.80 303 1021.0 999.0  11.9 999.0 99.0 99.00 
2022 01 06 13 50 314  2.2  3.5 99.00 99.00 99.00 999 1021.0 999.0  11.9 999.0 99.0 99.00 
2022 01 06 14 00 315  2.4  4.2 99.00 99.00 99.00 999 1021.1 999.0  11.9 999.0 99.0 99.00 
2022 01 06 14 10 326  2.0  3.3 99.00 99.00 99.00 999 1021.1 999.0  11.9 999.0 99.0 99.00 
2022 01 06 14 20 325  2.7  4.3 99.00 99.00 99.00 999 1021.1 999.0  11.9 999.0 99.0 99.00 
2022 01 06 14 30 320  3.1  4.7 99.00 99.00 99.00 999 1021.0 999.0  11.9 999.0 99.0 99.00 
2022 01 06 14 40 327  2.7  4.0  1.74  9.09  7.47 305 1020.9 999.0  11.9 999.0 99.0 99.00 
2022 01 06 14 50 330  2.9  3.8 99.00 99.00 99.00 999 1020.9 999.0  11.9 999.0 99.0 99.00 
2022 01 06 15 00 332  2.5  3.7 99.00 99.00 99.00 999 1020.8 999.0  11.9 999.0 99.0 99.00 
2022 01 06 15 10 337  2.6  3.6 99.00 99.00 99.00 999 1020.8 999.0  11.9 999.0 99.0 99.00 
2022 01 06 15 20 359  2.1  3.0 99.00 99.00 99.00 999 1020.8 999.0  11.9 999.0 99.0 99.00 
2022 01 06 15 30  12  2.0  2.7 99.00 99.00 99.00 999 1020.7 999.0  11.9 999.0 99.0 99.00 
2022 01 06 15 40  58  2.1  3.2  1.71 10.00  7.42 293 1020.5 999.0  11.9 999.0 99.0 99.00 
2022 01 06 15 50  88  1.9  3.2 99.00 99.00 99.00 999 1020.3 999.0  11.9 999.0 99.0 99.00 
2022 01 06 16 00 100  2.0  3.2 99.00 99.00 99.00 999 1020.2 999.0  11.9 999.0 99.0 99.00 
2022 01 06 16 10  94  1.9  3.2 99.00 99.00 99.00 999 1020.2 999.0  11.9 999.0 99.0 99.00 
2022 01 06 16 20  89  1.8  2.9 99.00 99.00 99.00 999 1020.3 999.0  11.9 999.0 99.0 99.00 
2022 01 06 16 30  81  1.7  2.9 99.00 99.00 99.00 999 1020.3 999.0  11.9 999.0 99.0 99.00 
2022 01 06 16 40  52  0.7  2.1  1.59 10.81  7.50 295 1020.4 999.0  11.9 999.0 99.0 99.00 
2022 01 06 16 50  48  1.0  2.0 99.00 99.00 99.00 999 1020.4 999.0  11.9 999.0 99.0 99.00 
2022 01 06 17 00  43  1.5  2.4 99.00 99.00 99.00 999 1020.5 999.0  11.9 999.0 99.0 99.00 
2022 01 06 17 10  66  0.9  3.0 99.00 99.00 99.00 999 1020.5 999.0  11.9 999.0 99.0 99.00 
2022 01 06 17 20  85  1.2  2.3 99.00 99.00 99.00 999 1020.7 999.0  11.9 999.0 99.0 99.00 
2022 01 06 17 30  58  0.7  1.9 99.00 99.00 99.00 999 1020.8 999.0  11.9 999.0 99.0 99.00 
2022 01 06 17 40 297  1.0  2.0  1.53 10.81  7.29 295 1020.8 999.0  11.9 999.0 99.0 99.00 
2022 01 06 17 50 300  0.9  1.8 99.00 99.00 99.00 999 1020.8 999.0  11.9 999.0 99.0 99.00 
2022 01 06 18 00 311  1.1  1.9 99.00 99.00 99.00 999 1020.9 999.0  11.9 999.0 99.0 99.00 
2022 01 06 18 10 304  1.3  2.1 99.00 99.00 99.00 999 1020.9 999.0  11.9 999.0 99.0 99.00 
2022 01 06 18 20 320  1.4  2.3 99.00 99.00 99.00 999 1020.9 999.0  11.9 999.0 99.0 99.00 
2022 01 06 18 30 313  1.7  2.7 99.00 99.00 99.00 999 1020.9 999.0  11.9 999.0 99.0 99.00 
2022 01 06 18 40 293  2.2  3.2  1.61 11.43  7.54 284 1020.9 999.0  12.0 999.0 99.0 99.00 
2022 01 06 18 50 284  2.2  3.1 99.00 99.00 99.00 999 1020.8 999.0  11.9 999.0 99.0 99.00 
2022 01 06 19 00 299  2.3  3.2 99.00 99.00 99.00 999 1020.7 999.0  12.0 999.0 99.0 99.00 
2022 01 06 19 10 298  2.3  3.2 99.00 99.00 99.00 999 1020.5 999.0  12.0 999.0 99.0 99.00 
2022 01 06 19 20 302  2.4  3.3 99.00 99.00 99.00 999 1020.5 999.0  12.0 999.0 99.0 99.00 
2022 01 06 19 30 295  2.3  3.6 99.00 99.00 99.00 999 1020.3 999.0  12.0 999.0 99.0 99.00 
2022 01 06 19 40 297  1.8  2.6  1.59 11.43  7.56 289 1020.0 999.0  12.0 999.0 99.0 99.00 
2022 01 06 19 50 308  1.6  2.4 99.00 99.00 99.00 999 1019.8 999.0  12.0 999.0 99.0 99.00 
2022 01 06 20 00 322  1.9  2.8 99.00 99.00 99.00 999 1019.5 999.0  12.0 999.0 99.0 99.00 
2022 01 06 20 10 335  1.7  2.5 99.00 99.00 99.00 999 1019.2 999.0  12.0 999.0 99.0 99.00 
2022 01 06 20 20 333  1.9  2.9 99.00 99.00 99.00 999 1018.9 999.0  12.0 999.0 99.0 99.00 
2022 01 06 20 30 349  1.6  2.4 99.00 99.00 99.00 999 1018.7 999.0  12.0 999.0 99.0 99.00 
2022 01 06 20 40  15  1.0  2.2  1.47 10.81  7.54 294 1018.5 999.0  12.0 999.0 99.0 99.00 
2022 01 06 20 50 352  0.4  1.4 99.00 99.00 99.00 999 1018.4 999.0  12.0 999.0 99.0 99.00 
2022 01 06 21 00 324  1.4  2.9 99.00 99.00 99.00 999 1018.3 999.0  12.0 999.0 99.0 99.00 
2022 01 06 21 10 322  1.4  2.5 99.00 99.00 99.00 999 1018.1 999.0  12.0 999.0 99.0 99.00 
2022 01 06 21 20 347  2.1  3.6 99.00 99.00 99.00 999 1017.8 999.0  12.1 999.0 99.0 99.00 
2022 01 06 21 30 350  1.1  2.4 99.00 99.00 99.00 999 1017.7 999.0  12.1 999.0 99.0 99.00 
2022 01 06 21 40 324  1.6  2.9  1.49 10.00  7.43 286 1017.5 999.0  12.1 999.0 99.0 99.00 
2022 01 06 21 50 320  0.3  1.4 99.00 99.00 99.00 999 1017.3 999.0  12.1 999.0 99.0 99.00 
2022 01 06 22 00  30  0.8  2.3 99.00 99.00 99.00 999 1017.3 999.0  12.1 999.0 99.0 99.00 
2022 01 06 22 10 317  1.8  3.4 99.00 99.00 99.00 999 1017.3 999.0  12.1 999.0 99.0 99.00 
2022 01 06 22 20 321  2.0  3.7 99.00 99.00 99.00 999 1017.3 999.0  12.1 999.0 99.0 99.00 
2022 01 06 22 30 335  1.5  3.0 99.00 99.00 99.00 999 1017.2 999.0  12.1 999.0 99.0 99.00 
2022 01 06 22 40 356  2.0  3.1  1.44 10.00  7.36 285 1017.1 999.0  12.1 999.0 99.0 99.00 
2022 01 06 22 50 340  2.5  4.2 99.00 99.00 99.00 999 1017.0 999.0  12.1 999.0 99.0 99.00 
2022 01 06 23 00 321  1.8  2.9 99.00 99.00 99.00 999 1016.8 999.0  12.1 999.0 99.0 99.00 
2022 01 06 23 10 340  2.5  4.2 99.00 99.00 99.00 999 1016.7 999.0  12.1 999.0 99.0 99.00 
2022 01 06 23 20 336  2.5  4.0 99.00 99.00 99.00 999 1016.8 999.0  12.2 999.0 99.0 99.00 
2022 01 06 23 30 323  3.5  5.3 99.00 99.00 99.00 999 1016.9 999.0  12.2 999.0 99.0 99.00 
2022 01 06 23 40 337  3.3  4.4  1.50 10.81  7.61 288 1016.7 999.0  12.2 999.0 99.0 99.00 
2022 01 06 23 50 334  3.3  4.5 99.00 99.00 99.00 999 1016.6 999.0  12.1 999.0 99.0 99.00 
2022 01 07 00 00 335  2.9  4.3 99.00 99.00 99.00 999 1016.5 999.0  12.1 999.0 99.0 99.00 
2022 01 07 00 10 332  3.0  4.4 99.00 99.00 99.00 999 1016.4 999.0  12.1 999.0 99.0 99.00 
2022 01 07 00 20 333  3.2  4.6 99.00 99.00 99.00 999 1016.4 999.0  12.1 999.0 99.0 99.00 
2022 01 07 00 30 318  3.2  4.3 99.00 99.00 99.00 999 1016.4 999.0  12.1 999.0 99.0 99.00 
2022 01 07 00 40 331  3.4  5.1  1.44 10.81  7.73 290 1016.3 999.0  12.2 999.0 99.0 99.00 
2022 01 07 00 50 326  3.3  5.0 99.00 99.00 99.00 999 1016.3 999.0  12.1 999.0 99.0 99.00 
2022 01 07 01 00 322  3.0  4.2 99.00 99.00 99.00 999 1016.3 999.0  12.1 999.0 99.0 99.00 
2022 01 07 01 10 324  3.0  4.5 99.00 99.00 99.00 999 1016.3 999.0  12.1 999.0 99.0 99.00 
2022 01 07 01 20 320  3.7  5.1 99.00 99.00 99.00 999 1016.3 999.0  12.1 999.0 99.0 99.00 
2022 01 07 01 30 320  3.3  4.4 99.00 99.00 99.00 999 1016.4 999.0  12.1 999.0 99.0 99.00 
2022 01 07 01 40 312  3.5  4.8  1.32 10.81  7.56 302 1016.2 999.0  12.1 999.0 99.0 99.00 
2022 01 07 01 50 313  3.4  4.3 99.00 99.00 99.00 999 1016.2 999.0  12.0 999.0 99.0 99.00 
2022 01 07 02 00 316  3.9  5.2 99.00 99.00 99.00 999 1016.2 999.0  12.0 999.0 99.0 99.00 
2022 01 07 02 10 319  3.6  5.1 99.00 99.00 99.00 999 1016.3 999.0  12.0 999.0 99.0 99.00 
2022 01 07 02 20 335  3.4  4.3 99.00 99.00 99.00 999 1016.2 999.0  12.0 999.0 99.0 99.00 
2022 01 07 02 30 321  3.4  4.4 99.00 99.00 99.00 999 1016.1 999.0  12.0 999.0 99.0 99.00 
2022 01 07 02 40 324  3.3  4.4  1.26 10.00  7.20 292 1016.1 999.0  12.0 999.0 99.0 99.00 
2022 01 07 02 50 322  2.6  3.5 99.00 99.00 99.00 999 1016.1 999.0  11.9 999.0 99.0 99.00 
