#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2022 07 04 12 10 146  2.8  3.4 99.00 99.00 99.00 999 1015.4 999.0  11.1 999.0 99.0 99.00 
2022 07 04 12 20 172  2.5  3.0 99.00 99.00 99.00 999 1015.4 999.0  11.1 999.0 99.0 99.00 
2022 07 04 12 30 154  2.4  2.9 99.00 99.00 99.00 999 1015.4 999.0  11.2 999.0 99.0 99.00 
2022 07 04 12 40 159  2.5  3.0  0.49 13.79  6.13 182 1015.4 999.0  11.2 999.0 99.0 99.00 
2022 07 04 12 50 172  1.9  2.4 99.00 99.00 99.00 999 1015.6 999.0  11.2 999.0 99.0 99.00 
2022 07 04 13 00 175  2.3  2.9 99.00 99.00 99.00 999 1015.7 999.0  11.1 999.0 99.0 99.00 
2022 07 04 13 10 166  2.2  2.8 99.00 99.00 99.00 999 1015.7 999.0  11.1 999.0 99.0 99.00 
2022 07 04 13 20 159  2.0  2.4 99.00 99.00 99.00 999 1015.7 999.0  11.1 999.0 99.0 99.00 
2022 07 04 13 30 157  2.0  2.4 99.00 99.00 99.00 999 1015.7 999.0  11.1 999.0 99.0 99.00 
2022 07 04 13 40 155  2.2  2.7  0.56 12.90  6.66 186 1015.7 999.0  11.1 999.0 99.0 99.00 
2022 07 04 13 50 151  2.3  2.7 99.00 99.00 99.00 999 1015.7 999.0  11.1 999.0 99.0 99.00 
2022 07 04 14 00 154  2.0  2.6 99.00 99.00 99.00 999 1015.8 999.0  11.1 999.0 99.0 99.00 
2022 07 04 14 10 149  1.6  2.3 99.00 99.00 99.00 999 1015.9 999.0  11.0 999.0 99.0 99.00 
2022 07 04 14 20 131  1.8  2.3 99.00 99.00 99.00 999 1015.9 999.0  11.0 999.0 99.0 99.00 
2022 07 04 14 30 112  1.5  1.8 99.00 99.00 99.00 999 1016.0 999.0  11.0 999.0 99.0 99.00 
2022 07 04 14 40 121  1.3  1.7  0.51 12.90  6.35 210 1016.1 999.0  10.9 999.0 99.0 99.00 
2022 07 04 14 50 129  1.3  1.7 99.00 99.00 99.00 999 1016.1 999.0  10.9 999.0 99.0 99.00 
2022 07 04 15 00 119  1.3  1.7 99.00 99.00 99.00 999 1016.1 999.0  10.9 999.0 99.0 99.00 
2022 07 04 15 10 101  1.3  1.7 99.00 99.00 99.00 999 1016.1 999.0  10.9 999.0 99.0 99.00 
2022 07 04 15 20  97  1.4  1.7 99.00 99.00 99.00 999 1016.1 999.0  10.9 999.0 99.0 99.00 
2022 07 04 15 30  99  1.6  2.2 99.00 99.00 99.00 999 1016.2 999.0  10.9 999.0 99.0 99.00 
2022 07 04 15 40 113  1.8  2.3  0.49 13.79  6.40 210 1016.3 999.0  10.9 999.0 99.0 99.00 
2022 07 04 15 50 110  1.7  2.4 99.00 99.00 99.00 999 1016.4 999.0  10.9 999.0 99.0 99.00 
2022 07 04 16 00 124  1.9  2.6 99.00 99.00 99.00 999 1016.3 999.0  10.9 999.0 99.0 99.00 
2022 07 04 16 10 137  2.4  3.4 99.00 99.00 99.00 999 1016.2 999.0  11.0 999.0 99.0 99.00 
2022 07 04 16 20 139  2.8  3.9 99.00 99.00 99.00 999 1016.2 999.0  11.0 999.0 99.0 99.00 
2022 07 04 16 30 122  2.3  3.1 99.00 99.00 99.00 999 1016.3 999.0  11.1 999.0 99.0 99.00 
2022 07 04 16 40  90  2.2  2.8  0.45 13.79  5.75 186 1016.4 999.0  11.1 999.0 99.0 99.00 
2022 07 04 16 50 106  2.6  3.1 99.00 99.00 99.00 999 1016.4 999.0  11.1 999.0 99.0 99.00 
2022 07 04 17 00 122  2.7  3.3 99.00 99.00 99.00 999 1016.5 999.0  11.2 999.0 99.0 99.00 
2022 07 04 17 10 135  2.7  3.5 99.00 99.00 99.00 999 1016.5 999.0  11.2 999.0 99.0 99.00 
2022 07 04 17 20 142  2.9  3.4 99.00 99.00 99.00 999 1016.4 999.0  11.2 999.0 99.0 99.00 
2022 07 04 17 30 130  2.8  3.5 99.00 99.00 99.00 999 1016.4 999.0  11.3 999.0 99.0 99.00 
2022 07 04 17 40 119  2.5  2.9  0.47 12.90  6.42 200 1016.4 999.0  11.3 999.0 99.0 99.00 
2022 07 04 17 50 137  2.0  2.7 99.00 99.00 99.00 999 1016.4 999.0  11.3 999.0 99.0 99.00 
2022 07 04 18 00 167  1.6  2.0 99.00 99.00 99.00 999 1016.6 999.0  11.3 999.0 99.0 99.00 
2022 07 04 18 10 175  1.5  1.9 99.00 99.00 99.00 999 1016.6 999.0  11.4 999.0 99.0 99.00 
2022 07 04 18 20 170  1.1  1.8 99.00 99.00 99.00 999 1016.7 999.0  11.4 999.0 99.0 99.00 
2022 07 04 18 30 174  1.1  1.5 99.00 99.00 99.00 999 1016.8 999.0  11.3 999.0 99.0 99.00 
2022 07 04 18 40 152  1.7  2.3  0.50 13.79  5.57 207 1016.8 999.0  11.4 999.0 99.0 99.00 
2022 07 04 18 50 158  1.8  2.2 99.00 99.00 99.00 999 1016.7 999.0  11.4 999.0 99.0 99.00 
2022 07 04 19 00 175  1.9  2.7 99.00 99.00 99.00 999 1016.7 999.0  11.4 999.0 99.0 99.00 
2022 07 04 19 10 179  2.1  2.5 99.00 99.00 99.00 999 1016.7 999.0  11.4 999.0 99.0 99.00 
2022 07 04 19 20 164  2.1  2.6 99.00 99.00 99.00 999 1016.7 999.0  11.4 999.0 99.0 99.00 
2022 07 04 19 30 162  2.0  2.6 99.00 99.00 99.00 999 1016.6 999.0  11.4 999.0 99.0 99.00 
2022 07 04 19 40 163  1.9  2.3  0.49 12.90  5.20 172 1016.7 999.0  11.4 999.0 99.0 99.00 
2022 07 04 19 50 156  1.9  2.5 99.00 99.00 99.00 999 1016.6 999.0  11.6 999.0 99.0 99.00 
2022 07 04 20 00 162  1.8  2.3 99.00 99.00 99.00 999 1016.6 999.0  11.6 999.0 99.0 99.00 
2022 07 04 20 10 169  1.7  2.2 99.00 99.00 99.00 999 1016.6 999.0  11.6 999.0 99.0 99.00 
2022 07 04 20 20 169  1.5  1.9 99.00 99.00 99.00 999 1016.7 999.0  11.9 999.0 99.0 99.00 
2022 07 04 20 30 160  1.4  1.8 99.00 99.00 99.00 999 1016.7 999.0  11.8 999.0 99.0 99.00 
2022 07 04 20 40 145  1.8  2.3  0.47 12.90  5.06 248 1016.6 999.0  11.9 999.0 99.0 99.00 
2022 07 04 20 50 124  2.2  2.7 99.00 99.00 99.00 999 1016.6 999.0  12.1 999.0 99.0 99.00 
2022 07 04 21 00 132  2.1  2.6 99.00 99.00 99.00 999 1016.6 999.0  12.3 999.0 99.0 99.00 
2022 07 04 21 10 144  1.7  2.2 99.00 99.00 99.00 999 1016.6 999.0  12.5 999.0 99.0 99.00 
2022 07 04 21 20 144  2.0  2.4 99.00 99.00 99.00 999 1016.6 999.0  11.9 999.0 99.0 99.00 
2022 07 04 21 30 147  2.1  2.5 99.00 99.00 99.00 999 1016.6 999.0  11.8 999.0 99.0 99.00 
2022 07 04 21 40 154  2.3  2.9  0.48 13.79  5.18 248 1016.5 999.0  12.1 999.0 99.0 99.00 
2022 07 04 21 50 159  2.5  2.9 99.00 99.00 99.00 999 1016.5 999.0  11.9 999.0 99.0 99.00 
2022 07 04 22 00 167  2.5  3.0 99.00 99.00 99.00 999 1016.5 999.0  12.1 999.0 99.0 99.00 
2022 07 04 22 10 177  2.7  3.4 99.00 99.00 99.00 999 1016.4 999.0  12.1 999.0 99.0 99.00 
2022 07 04 22 20 178  3.0  3.9 99.00 99.00 99.00 999 1016.3 999.0  12.1 999.0 99.0 99.00 
2022 07 04 22 30 177  3.4  4.1 99.00 99.00 99.00 999 1016.4 999.0  12.1 999.0 99.0 99.00 
2022 07 04 22 40 179  3.2  3.9  0.50 12.90  5.51 327 1016.4 999.0  12.4 999.0 99.0 99.00 
2022 07 04 22 50 171  3.0  3.5 99.00 99.00 99.00 999 1016.4 999.0  12.6 999.0 99.0 99.00 
2022 07 04 23 00 166  2.5  3.2 99.00 99.00 99.00 999 1016.3 999.0  12.5 999.0 99.0 99.00 
2022 07 04 23 10 165  2.1  2.7 99.00 99.00 99.00 999 1016.2 999.0  12.6 999.0 99.0 99.00 
2022 07 04 23 20 160  2.0  2.4 99.00 99.00 99.00 999 1016.2 999.0  12.9 999.0 99.0 99.00 
2022 07 04 23 30 149  1.8  2.2 99.00 99.00 99.00 999 1016.1 999.0  12.7 999.0 99.0 99.00 
2022 07 04 23 40 139  1.4  2.2  0.58 12.90  5.68 197 1016.1 999.0  12.6 999.0 99.0 99.00 
2022 07 04 23 50 143  1.5  1.9 99.00 99.00 99.00 999 1016.1 999.0  12.6 999.0 99.0 99.00 
2022 07 05 00 00 143  1.6  2.1 99.00 99.00 99.00 999 1016.0 999.0  12.6 999.0 99.0 99.00 
2022 07 05 00 10 133  1.7  2.2 99.00 99.00 99.00 999 1015.9 999.0  12.5 999.0 99.0 99.00 
2022 07 05 00 20 127  1.9  2.4 99.00 99.00 99.00 999 1015.8 999.0  12.5 999.0 99.0 99.00 
2022 07 05 00 30 148  2.1  2.8 99.00 99.00 99.00 999 1015.7 999.0  12.8 999.0 99.0 99.00 
2022 07 05 00 40 160  2.5  3.3  0.69 11.43  5.80 195 1015.7 999.0  12.9 999.0 99.0 99.00 
2022 07 05 00 50 164  2.1  2.8 99.00 99.00 99.00 999 1015.6 999.0  12.8 999.0 99.0 99.00 
2022 07 05 01 00 167  2.1  2.8 99.00 99.00 99.00 999 1015.6 999.0  12.6 999.0 99.0 99.00 
2022 07 05 01 10 187  2.7  3.3 99.00 99.00 99.00 999 1015.7 999.0  12.5 999.0 99.0 99.00 
2022 07 05 01 20 202  2.6  3.2 99.00 99.00 99.00 999 1015.6 999.0  12.0 999.0 99.0 99.00 
2022 07 05 01 30 183  2.6  3.1 99.00 99.00 99.00 999 1015.5 999.0  12.0 999.0 99.0 99.00 
2022 07 05 01 40 158  2.4  2.9  0.77  7.69  5.78 271 1015.5 999.0  12.1 999.0 99.0 99.00 
2022 07 05 01 50 171  2.4  3.0 99.00 99.00 99.00 999 1015.5 999.0  11.9 999.0 99.0 99.00 
2022 07 05 02 00 180  2.3  2.7 99.00 99.00 99.00 999 1015.6 999.0  12.3 999.0 99.0 99.00 
2022 07 05 02 10 189  2.4  3.0 99.00 99.00 99.00 999 1015.5 999.0  12.0 999.0 99.0 99.00 
2022 07 05 02 20 183  2.3  3.1 99.00 99.00 99.00 999 1015.6 999.0  12.0 999.0 99.0 99.00 
2022 07 05 02 30 165  2.0  2.5 99.00 99.00 99.00 999 1015.6 999.0  12.2 999.0 99.0 99.00 
2022 07 05 02 40 166  2.2  2.9  0.90  7.14  6.12 270 1015.5 999.0  12.3 999.0 99.0 99.00 
2022 07 05 02 50 167  2.6  3.2 99.00 99.00 99.00 999 1015.5 999.0  12.2 999.0 99.0 99.00 
2022 07 05 03 00 155  2.5  3.1 99.00 99.00 99.00 999 1015.5 999.0  11.9 999.0 99.0 99.00 
2022 07 05 03 10 151  2.6  3.1 99.00 99.00 99.00 999 1015.4 999.0  11.8 999.0 99.0 99.00 
2022 07 05 03 20 152  2.5  2.9 99.00 99.00 99.00 999 1015.4 999.0  11.6 999.0 99.0 99.00 
2022 07 05 03 30 157  2.3  2.9 99.00 99.00 99.00 999 1015.4 999.0  11.7 999.0 99.0 99.00 
2022 07 05 03 40 165  2.0  2.7  0.89  7.69  6.16 265 1015.4 999.0  11.9 999.0 99.0 99.00 
2022 07 05 03 50 158  1.9  2.4 99.00 99.00 99.00 999 1015.4 999.0  11.7 999.0 99.0 99.00 
2022 07 05 04 00 147  1.9  2.4 99.00 99.00 99.00 999 1015.5 999.0  11.5 999.0 99.0 99.00 
2022 07 05 04 10 150  1.8  2.3 99.00 99.00 99.00 999 1015.4 999.0  11.5 999.0 99.0 99.00 
2022 07 05 04 20 148  2.2  2.7 99.00 99.00 99.00 999 1015.4 999.0  11.8 999.0 99.0 99.00 
2022 07 05 04 30 146  2.2  2.9 99.00 99.00 99.00 999 1015.4 999.0  12.0 999.0 99.0 99.00 
2022 07 05 04 40 152  2.3  2.9  0.90  7.14  6.38 264 1015.4 999.0  12.3 999.0 99.0 99.00 
2022 07 05 04 50 151  2.5  3.0 99.00 99.00 99.00 999 1015.5 999.0 999.0 999.0 99.0 99.00 
2022 07 05 05 00 154  2.4  2.9 99.00 99.00 99.00 999 1015.5 999.0  11.9 999.0 99.0 99.00 
2022 07 05 05 10 154  2.5  3.1 99.00 99.00 99.00 999 1015.6 999.0  11.8 999.0 99.0 99.00 
2022 07 05 05 20 155  2.5  3.0 99.00 99.00 99.00 999 1015.6 999.0  11.9 999.0 99.0 99.00 
2022 07 05 05 30 149  2.5  3.0 99.00 99.00 99.00 999 1015.6 999.0  12.3 999.0 99.0 99.00 
2022 07 05 05 40 140  2.5  3.0  0.93  7.14  6.24 267 1015.6 999.0  12.0 999.0 99.0 99.00 
2022 07 05 05 50 140  2.6  3.2 99.00 99.00 99.00 999 1015.5 999.0  12.3 999.0 99.0 99.00 
2022 07 05 06 00 143  2.5  3.0 99.00 99.00 99.00 999 1015.5 999.0  12.3 999.0 99.0 99.00 
2022 07 05 06 10 137  2.7  3.3 99.00 99.00 99.00 999 1015.4 999.0  12.2 999.0 99.0 99.00 
2022 07 05 06 20 139  2.7  3.3 99.00 99.00 99.00 999 1015.4 999.0  11.9 999.0 99.0 99.00 
2022 07 05 06 30 134  2.6  3.1 99.00 99.00 99.00 999 1015.3 999.0  12.0 999.0 99.0 99.00 
2022 07 05 06 40 127  2.6  3.0  0.91  7.14  6.25 264 1015.2 999.0  12.1 999.0 99.0 99.00 
2022 07 05 06 50 130  2.5  3.0 99.00 99.00 99.00 999 1015.2 999.0  12.4 999.0 99.0 99.00 
2022 07 05 07 00 140  2.4  3.0 99.00 99.00 99.00 999 1015.1 999.0  12.4 999.0 99.0 99.00 
2022 07 05 07 10 147  2.4  3.1 99.00 99.00 99.00 999 1015.1 999.0  12.2 999.0 99.0 99.00 
2022 07 05 07 20 157  2.2  2.7 99.00 99.00 99.00 999 1015.1 999.0  12.3 999.0 99.0 99.00 
2022 07 05 07 30 168  2.2  2.8 99.00 99.00 99.00 999 1015.1 999.0  12.4 999.0 99.0 99.00 
2022 07 05 07 40 171  2.2  2.7  0.96  7.14  6.30 263 1015.0 999.0  12.5 999.0 99.0 99.00 
2022 07 05 07 50 173  2.3  2.8 99.00 99.00 99.00 999 1014.9 999.0  12.6 999.0 99.0 99.00 
2022 07 05 08 00 168  2.6  3.3 99.00 99.00 99.00 999 1014.8 999.0  12.6 999.0 99.0 99.00 
2022 07 05 08 10 169  2.7  3.2 99.00 99.00 99.00 999 1014.8 999.0  12.7 999.0 99.0 99.00 
2022 07 05 08 20 179  3.0  3.5 99.00 99.00 99.00 999 1014.8 999.0  12.6 999.0 99.0 99.00 
2022 07 05 08 30 179  3.3  3.9 99.00 99.00 99.00 999 1014.7 999.0  12.7 999.0 99.0 99.00 
2022 07 05 08 40 171  3.2  3.9  0.95  7.69  6.36 282 1014.7 999.0  12.7 999.0 99.0 99.00 
2022 07 05 08 50 166  3.2  3.8 99.00 99.00 99.00 999 1014.7 999.0  12.6 999.0 99.0 99.00 
2022 07 05 09 00 166  3.0  3.6 99.00 99.00 99.00 999 1014.7 999.0  12.5 999.0 99.0 99.00 
2022 07 05 09 10 165  2.7  3.3 99.00 99.00 99.00 999 1014.6 999.0  12.5 999.0 99.0 99.00 
2022 07 05 09 20 172  2.6  3.2 99.00 99.00 99.00 999 1014.6 999.0  12.5 999.0 99.0 99.00 
2022 07 05 09 30 172  2.6  3.0 99.00 99.00 99.00 999 1014.6 999.0  12.6 999.0 99.0 99.00 
2022 07 05 09 40 172  2.2  3.0  0.98  7.14  6.23 268 1014.7 999.0  12.5 999.0 99.0 99.00 
2022 07 05 09 50 173  2.1  2.6 99.00 99.00 99.00 999 1014.7 999.0  12.5 999.0 99.0 99.00 
2022 07 05 10 00 165  2.1  2.6 99.00 99.00 99.00 999 1014.7 999.0  12.5 999.0 99.0 99.00 
2022 07 05 10 10 170  2.2  2.9 99.00 99.00 99.00 999 1014.7 999.0  12.5 999.0 99.0 99.00 
2022 07 05 10 20 165  2.3  2.9 99.00 99.00 99.00 999 1014.6 999.0  12.4 999.0 99.0 99.00 
2022 07 05 10 30 171  2.2  2.8 99.00 99.00 99.00 999 1014.6 999.0  12.5 999.0 99.0 99.00 
2022 07 05 10 40 162  2.6  3.2  0.96  7.69  6.19 284 1014.7 999.0  12.6 999.0 99.0 99.00 
2022 07 05 10 50 165  2.7  3.2 99.00 99.00 99.00 999 1014.5 999.0  12.5 999.0 99.0 99.00 
2022 07 05 11 00 163  2.8  3.4 99.00 99.00 99.00 999 1014.5 999.0  12.5 999.0 99.0 99.00 
2022 07 05 11 10 163  2.9  3.7 99.00 99.00 99.00 999 1014.6 999.0  12.5 999.0 99.0 99.00 
2022 07 05 11 20 171  3.0  3.7 99.00 99.00 99.00 999 1014.5 999.0  12.6 999.0 99.0 99.00 
2022 07 05 11 30 176  3.2  4.0 99.00 99.00 99.00 999 1014.5 999.0  12.6 999.0 99.0 99.00 
2022 07 05 11 40 177  3.0  3.5  0.98  7.69  6.07 274 1014.5 999.0  12.6 999.0 99.0 99.00 
2022 07 05 11 50 178  2.6  3.3 99.00 99.00 99.00 999 1014.4 999.0  12.6 999.0 99.0 99.00 
2022 07 05 12 00 178  2.4  2.9 99.00 99.00 99.00 999 1014.4 999.0  12.6 999.0 99.0 99.00 
2022 07 05 12 10 174  2.5  3.2 99.00 99.00 99.00 999 1014.4 999.0  12.7 999.0 99.0 99.00 
2022 07 05 12 20 173  2.8  4.1 99.00 99.00 99.00 999 1014.4 999.0  12.6 999.0 99.0 99.00 
2022 07 05 12 30 175  2.9  3.4 99.00 99.00 99.00 999 1014.4 999.0  12.6 999.0 99.0 99.00 
2022 07 05 12 40 177  2.9  3.4  1.00  7.69  6.16 270 1014.4 999.0  12.5 999.0 99.0 99.00 
2022 07 05 12 50 175  3.1  3.7 99.00 99.00 99.00 999 1014.5 999.0  12.5 999.0 99.0 99.00 
2022 07 05 13 00 174  3.5  4.2 99.00 99.00 99.00 999 1014.5 999.0  12.7 999.0 99.0 99.00 
2022 07 05 13 10 166  3.0  3.7 99.00 99.00 99.00 999 1014.6 999.0  12.5 999.0 99.0 99.00 
2022 07 05 13 20 165  2.9  3.5 99.00 99.00 99.00 999 1014.7 999.0  12.5 999.0 99.0 99.00 
2022 07 05 13 30 173  2.6  3.7 99.00 99.00 99.00 999 1014.8 999.0  12.4 999.0 99.0 99.00 
2022 07 05 13 40 173  3.0  3.6  1.07  7.14  6.04 273 1014.8 999.0  12.4 999.0 99.0 99.00 
2022 07 05 13 50 177  3.2  3.9 99.00 99.00 99.00 999 1014.9 999.0  12.5 999.0 99.0 99.00 
2022 07 05 14 00 181  3.3  4.0 99.00 99.00 99.00 999 1015.0 999.0  12.2 999.0 99.0 99.00 
2022 07 05 14 10 187  3.4  4.2 99.00 99.00 99.00 999 1015.1 999.0  12.1 999.0 99.0 99.00 
2022 07 05 14 20 188  3.2  4.0 99.00 99.00 99.00 999 1015.1 999.0  12.2 999.0 99.0 99.00 
2022 07 05 14 30 184  2.9  3.5 99.00 99.00 99.00 999 1015.2 999.0  12.2 999.0 99.0 99.00 
2022 07 05 14 40 191  2.8  3.4  1.05  7.14  6.13 279 1015.1 999.0  12.2 999.0 99.0 99.00 
2022 07 05 14 50 192  2.6  3.1 99.00 99.00 99.00 999 1015.1 999.0  12.2 999.0 99.0 99.00 
2022 07 05 15 00 189  2.3  2.9 99.00 99.00 99.00 999 1015.2 999.0  12.2 999.0 99.0 99.00 
2022 07 05 15 10 186  2.0  2.5 99.00 99.00 99.00 999 1015.3 999.0  12.2 999.0 99.0 99.00 
2022 07 05 15 20 188  1.9  2.4 99.00 99.00 99.00 999 1015.4 999.0  11.7 999.0 99.0 99.00 
2022 07 05 15 30 163  1.7  2.3 99.00 99.00 99.00 999 1015.5 999.0  11.7 999.0 99.0 99.00 
2022 07 05 15 40 132  1.8  2.4  0.98  7.69  5.93 276 1015.6 999.0  12.0 999.0 99.0 99.00 
2022 07 05 15 50 174  1.9  2.5 99.00 99.00 99.00 999 1015.6 999.0  12.2 999.0 99.0 99.00 
2022 07 05 16 00 178  1.7  2.2 99.00 99.00 99.00 999 1015.6 999.0  12.2 999.0 99.0 99.00 
2022 07 05 16 10 179  1.3  1.8 99.00 99.00 99.00 999 1015.6 999.0  12.2 999.0 99.0 99.00 
2022 07 05 16 20 191  1.4  1.9 99.00 99.00 99.00 999 1015.7 999.0  12.2 999.0 99.0 99.00 
2022 07 05 16 30 165  1.2  1.8 99.00 99.00 99.00 999 1015.7 999.0  12.3 999.0 99.0 99.00 
2022 07 05 16 40 197  1.1  1.8  1.04  7.69  6.16 276 1015.8 999.0  12.2 999.0 99.0 99.00 
2022 07 05 16 50 217  1.3  1.9 99.00 99.00 99.00 999 1015.9 999.0  12.2 999.0 99.0 99.00 
2022 07 05 17 00 242  1.8  2.4 99.00 99.00 99.00 999 1015.9 999.0  12.2 999.0 99.0 99.00 
2022 07 05 17 10 260  2.0  2.7 99.00 99.00 99.00 999 1015.9 999.0  12.2 999.0 99.0 99.00 
2022 07 05 17 20 255  1.8  2.3 99.00 99.00 99.00 999 1015.9 999.0  12.1 999.0 99.0 99.00 
2022 07 05 17 30 242  1.8  2.3 99.00 99.00 99.00 999 1015.9 999.0  12.4 999.0 99.0 99.00 
2022 07 05 17 40 247  1.1  1.7  1.09  7.69  6.11 269 1015.9 999.0  12.0 999.0 99.0 99.00 
2022 07 05 17 50 248  1.7  2.5 99.00 99.00 99.00 999 1016.1 999.0  12.1 999.0 99.0 99.00 
2022 07 05 18 00 260  1.9  2.4 99.00 99.00 99.00 999 1016.1 999.0  12.4 999.0 99.0 99.00 
2022 07 05 18 10 262  1.4  2.0 99.00 99.00 99.00 999 1016.1 999.0  12.4 999.0 99.0 99.00 
2022 07 05 18 20 261  1.1  1.5 99.00 99.00 99.00 999 1016.2 999.0  12.5 999.0 99.0 99.00 
2022 07 05 18 30 261  0.8  1.5 99.00 99.00 99.00 999 1016.2 999.0  12.3 999.0 99.0 99.00 
2022 07 05 18 40 255  0.5  1.2  0.91  7.69  5.88 273 1016.4 999.0  12.4 999.0 99.0 99.00 
2022 07 05 18 50 268  0.9  1.3 99.00 99.00 99.00 999 1016.4 999.0  12.6 999.0 99.0 99.00 
2022 07 05 19 00 275  1.4  2.1 99.00 99.00 99.00 999 1016.5 999.0  12.8 999.0 99.0 99.00 
2022 07 05 19 10 285  1.6  2.2 99.00 99.00 99.00 999 1016.5 999.0  12.9 999.0 99.0 99.00 
2022 07 05 19 20 301  1.0  1.5 99.00 99.00 99.00 999 1016.4 999.0  12.9 999.0 99.0 99.00 
2022 07 05 19 30 295  1.1  1.5 99.00 99.00 99.00 999 1016.4 999.0  13.1 999.0 99.0 99.00 
2022 07 05 19 40 283  1.3  1.9  0.92  6.67  6.09 272 1016.4 999.0  13.3 999.0 99.0 99.00 
2022 07 05 19 50 287  1.6  2.0 99.00 99.00 99.00 999 1016.4 999.0  13.4 999.0 99.0 99.00 
2022 07 05 20 00 287  1.9  2.6 99.00 99.00 99.00 999 1016.5 999.0  13.3 999.0 99.0 99.00 
2022 07 05 20 10 272  2.0  2.7 99.00 99.00 99.00 999 1016.5 999.0  13.1 999.0 99.0 99.00 
2022 07 05 20 20 276  1.1  1.9 99.00 99.00 99.00 999 1016.5 999.0  13.2 999.0 99.0 99.00 
2022 07 05 20 30 252  0.5  1.1 99.00 99.00 99.00 999 1016.4 999.0  13.3 999.0 99.0 99.00 
2022 07 05 20 40 250  0.9  1.3  0.89  7.14  6.37 275 1016.4 999.0  13.0 999.0 99.0 99.00 
2022 07 05 20 50 257  1.3  1.8 99.00 99.00 99.00 999 1016.4 999.0  13.2 999.0 99.0 99.00 
2022 07 05 21 00 276  0.9  1.4 99.00 99.00 99.00 999 1016.3 999.0  13.2 999.0 99.0 99.00 
2022 07 05 21 10 289  0.6  1.2 99.00 99.00 99.00 999 1016.2 999.0  13.2 999.0 99.0 99.00 
2022 07 05 21 20 281  0.9  1.4 99.00 99.00 99.00 999 1016.2 999.0  13.8 999.0 99.0 99.00 
2022 07 05 21 30 291  0.7  1.2 99.00 99.00 99.00 999 1016.3 999.0  13.2 999.0 99.0 99.00 
2022 07 05 21 40 280  0.9  1.4  0.95  7.69  6.30 275 1016.2 999.0  12.6 999.0 99.0 99.00 
2022 07 05 21 50 270  0.5  1.4 99.00 99.00 99.00 999 1016.2 999.0  12.5 999.0 99.0 99.00 
2022 07 05 22 00 266  0.8  1.4 99.00 99.00 99.00 999 1016.1 999.0  12.6 999.0 99.0 99.00 
2022 07 05 22 10 246  0.2  0.9 99.00 99.00 99.00 999 1016.0 999.0  12.9 999.0 99.0 99.00 
2022 07 05 22 20 251  0.6  1.0 99.00 99.00 99.00 999 1016.1 999.0  13.0 999.0 99.0 99.00 
2022 07 05 22 30 250  1.0  1.7 99.00 99.00 99.00 999 1016.0 999.0  13.9 999.0 99.0 99.00 
2022 07 05 22 40 243  1.4  2.3  0.84  6.67  6.01 260 1016.0 999.0  14.0 999.0 99.0 99.00 
2022 07 05 22 50 237  1.8  2.2 99.00 99.00 99.00 999 1016.0 999.0  13.6 999.0 99.0 99.00 
2022 07 05 23 00 240  1.7  2.3 99.00 99.00 99.00 999 1015.9 999.0  14.0 999.0 99.0 99.00 
2022 07 05 23 10 238  1.5  2.0 99.00 99.00 99.00 999 1015.6 999.0  13.5 999.0 99.0 99.00 
2022 07 05 23 20 226  1.1  1.5 99.00 99.00 99.00 999 1015.6 999.0  13.7 999.0 99.0 99.00 
2022 07 05 23 30 215  1.2  1.8 99.00 99.00 99.00 999 1015.6 999.0  13.4 999.0 99.0 99.00 
2022 07 05 23 40 210  1.5  1.9  0.91  7.69  6.23 268 1015.4 999.0  13.5 999.0 99.0 99.00 
2022 07 05 23 50 228  2.0  2.8 99.00 99.00 99.00 999 1015.4 999.0  13.3 999.0 99.0 99.00 
2022 07 06 00 00 232  2.1  2.8 99.00 99.00 99.00 999 1015.4 999.0  13.1 999.0 99.0 99.00 
2022 07 06 00 10 222  2.0  2.7 99.00 99.00 99.00 999 1015.4 999.0  13.3 999.0 99.0 99.00 
2022 07 06 00 20 206  1.5  2.2 99.00 99.00 99.00 999 1015.2 999.0  13.5 999.0 99.0 99.00 
2022 07 06 00 30 189  1.2  1.7 99.00 99.00 99.00 999 1015.1 999.0  13.7 999.0 99.0 99.00 
2022 07 06 00 40 208  1.7  2.4  0.93  8.33  6.47 260 1015.0 999.0  14.6 999.0 99.0 99.00 
2022 07 06 00 50 220  2.2  2.9 99.00 99.00 99.00 999 1014.9 999.0  14.3 999.0 99.0 99.00 
2022 07 06 01 00 215  1.9  2.5 99.00 99.00 99.00 999 1014.8 999.0  14.0 999.0 99.0 99.00 
2022 07 06 01 10 215  1.8  2.4 99.00 99.00 99.00 999 1014.7 999.0  13.6 999.0 99.0 99.00 
2022 07 06 01 20 216  1.6  2.1 99.00 99.00 99.00 999 1014.6 999.0  13.6 999.0 99.0 99.00 
2022 07 06 01 30 218  1.4  1.8 99.00 99.00 99.00 999 1014.6 999.0  13.7 999.0 99.0 99.00 
2022 07 06 01 40 237  1.5  2.2  1.06 10.81  6.51 251 1014.6 999.0  13.5 999.0 99.0 99.00 
2022 07 06 01 50 247  1.8  2.3 99.00 99.00 99.00 999 1014.5 999.0  13.5 999.0 99.0 99.00 
